flight,date,time
ICL942,2021-11-08,00:42:02
SVA022,2021-11-08,00:46:02
VXS3,2021-11-08,00:48:02
NJE027H,2021-11-08,01:36:02
QTR64W,2021-11-08,02:44:02
ETH574,2021-11-08,02:47:02
IFA4512,2021-11-08,03:01:02
ACA57,2021-11-08,03:27:02
ETH500,2021-11-08,03:50:02
SWR87,2021-11-08,03:58:02
ACA840,2021-11-08,04:22:02
BAW74,2021-11-08,04:39:02
AAL704,2021-11-08,04:56:02
ACA844,2021-11-08,05:00:02
JAF182,2021-11-08,05:11:02
BEL52B,2021-11-08,05:12:02
UAL106,2021-11-08,05:15:02
N886WT,2021-11-08,05:33:02
BAW254,2021-11-08,05:37:02
BAW5CA,2021-11-08,05:44:02
MSR986,2021-11-08,05:45:02
THT68,2021-11-08,05:45:02
VIR4C,2021-11-08,05:48:02
AAL20,2021-11-08,05:49:02
BAW45B,2021-11-08,05:50:02
AJT8621,2021-11-08,05:56:02
UAL918,2021-11-08,06:01:02
BAW20R,2021-11-08,06:02:02
BAW40F,2021-11-08,06:06:02
ETH3518,2021-11-08,06:08:02
BAW6W,2021-11-08,06:08:02
THY6438,2021-11-08,06:11:02
ACA854,2021-11-08,06:11:02
BAW66V,2021-11-08,06:13:02
DAL98,2021-11-08,06:14:02
VIR118,2021-11-08,06:14:02
QTR43Y,2021-11-08,06:15:02
DAL78,2021-11-08,06:15:02
TAP1363,2021-11-08,06:18:02
DAL14,2021-11-08,06:20:02
AAL100,2021-11-08,06:22:02
AAL108,2021-11-08,06:27:02
BAW472,2021-11-08,06:29:02
EZY572W,2021-11-08,06:36:02
SHT6C,2021-11-08,06:36:02
AFR11EJ,2021-11-08,06:39:02
SHT8B,2021-11-08,06:41:02
DAL30,2021-11-08,06:43:02
BEL9YB,2021-11-08,06:45:02
BAW32N,2021-11-08,06:46:02
BAW176A,2021-11-08,06:46:02
N143QS,2021-11-08,06:47:02
AFR24XG,2021-11-08,06:49:02
AFR35NA,2021-11-08,06:54:02
UAL14,2021-11-08,06:54:02
BAW724,2021-11-08,06:57:02
AFR51SZ,2021-11-08,06:58:02
WUK3NK,2021-11-08,06:58:02
DLH7MA,2021-11-08,06:58:02
KLM1000,2021-11-08,07:00:02
DLH425,2021-11-08,07:01:03
ACA832,2021-11-08,07:05:02
AFR82CM,2021-11-08,07:06:02
AFR91RH,2021-11-08,07:08:02
BAW388R,2021-11-08,07:08:02
RYR53LN,2021-11-08,07:09:02
RYR4LB,2021-11-08,07:09:02
DLH475,2021-11-08,07:10:02
EZY802,2021-11-08,07:11:02
BAW5PT,2021-11-08,07:11:02
UAL999,2021-11-08,07:13:02
AAL50,2021-11-08,07:14:02
RYR3HV,2021-11-08,07:14:02
BZE07A,2021-11-08,07:15:02
DLH441,2021-11-08,07:16:02
WUK27LH,2021-11-08,07:17:02
EZY56DR,2021-11-08,07:18:02
SWR345,2021-11-08,07:20:02
SIA25,2021-11-08,07:20:02
SIO512,2021-11-08,07:21:02
EIN23F,2021-11-08,07:21:02
RYR3EA,2021-11-08,07:22:02
UAL931,2021-11-08,07:22:02
QTR36K,2021-11-08,07:24:02
BAW936,2021-11-08,07:24:02
RYR4N,2021-11-08,07:25:02
THY2,2021-11-08,07:26:02
BAW428,2021-11-08,07:27:02
RYR4YH,2021-11-08,07:28:02
CMB118,2021-11-08,07:29:02
SHT7S,2021-11-08,07:29:02
BAW456,2021-11-08,07:29:02
RYR1QG,2021-11-08,07:30:02
SHT6G,2021-11-08,07:30:02
EZY61YP,2021-11-08,07:30:02
EIN15D,2021-11-08,07:30:02
OCN3,2021-11-08,07:31:02
SHT12J,2021-11-08,07:32:02
RYR77XX,2021-11-08,07:32:02
BAW81V,2021-11-08,07:32:02
SHT86L,2021-11-08,07:35:02
EZY36WL,2021-11-08,07:37:02
SHT2L,2021-11-08,07:37:02
ITY201,2021-11-08,07:38:02
LXJ583,2021-11-08,07:39:02
SHT19S,2021-11-08,07:39:02
EIN63N,2021-11-08,07:41:02
BAW27CE,2021-11-08,07:41:02
BA2769,2021-11-08,07:44:02
AAL86,2021-11-08,07:44:02
UAL960,2021-11-08,07:45:02
VIR875P,2021-11-08,07:45:02
EIN52A,2021-11-08,07:45:02
RYR14MP,2021-11-08,07:46:02
QTR8865,2021-11-08,07:47:02
BAW94,2021-11-08,07:48:02
RYR5993,2021-11-08,07:49:02
BAW776F,2021-11-08,07:50:02
EZY62RA,2021-11-08,07:50:02
BAW572,2021-11-08,07:50:02
EZY709P,2021-11-08,07:52:02
BAW2770,2021-11-08,07:52:02
SHT88J,2021-11-08,07:52:02
BAW478S,2021-11-08,07:53:02
CLF568,2021-11-08,07:54:02
AAL106,2021-11-08,07:54:02
EZY54NQ,2021-11-08,07:56:02
RYR5985,2021-11-08,07:57:02
BAW564Y,2021-11-08,07:58:02
N115TR,2021-11-08,07:58:02
BAW304,2021-11-08,08:00:02
BAW8VK,2021-11-08,08:00:02
VIR166G,2021-11-08,08:00:02
BAW831S,2021-11-08,08:02:02
CAZ801,2021-11-08,08:02:02
FIN8AK,2021-11-08,08:02:02
BAW854,2021-11-08,08:03:02
RYR25LA,2021-11-08,08:04:02
BAW172,2021-11-08,08:05:02
MLWSG,2021-11-08,08:06:02
ECA31C,2021-11-08,08:07:02
EWG4W,2021-11-08,08:07:02
EIN432,2021-11-08,08:08:02
VJT624,2021-11-08,08:10:02
DAL50,2021-11-08,08:13:02
PHVBG,2021-11-08,08:14:02
SHT13C,2021-11-08,08:14:02
RYR8DQ,2021-11-08,08:15:03
BAW976K,2021-11-08,08:19:02
EZY13HF,2021-11-08,08:20:02
RYR5UG,2021-11-08,08:20:02
CFG2117,2021-11-08,08:21:02
DLH465,2021-11-08,08:21:02
VLG536N,2021-11-08,08:22:02
BAW752B,2021-11-08,08:22:02
EIN154,2021-11-08,08:24:02
JFA90K,2021-11-08,08:25:02
TAP135F,2021-11-08,08:25:02
ACA856,2021-11-08,08:25:02
DLH413,2021-11-08,08:26:02
BAW790,2021-11-08,08:28:02
BAW80G,2021-11-08,08:29:02
EZY32LZ,2021-11-08,08:31:02
NJU172Q,2021-11-08,08:33:02
VIR138M,2021-11-08,08:34:02
BAW947L,2021-11-08,08:34:02
RYR81RV,2021-11-08,08:36:02
EIN9RE,2021-11-08,08:37:02
N150QS,2021-11-08,08:38:02
BAW59T,2021-11-08,08:38:02
RYR93PU,2021-11-08,08:39:02
BAW2DP,2021-11-08,08:40:02
DLH8HH,2021-11-08,08:41:02
KLM1002,2021-11-08,08:43:02
CLF787,2021-11-08,08:44:03
ETD12,2021-11-08,08:44:03
BAW68H,2021-11-08,08:46:02
GAF676,2021-11-08,08:46:02
RYR18QQ,2021-11-08,08:47:02
BAW430,2021-11-08,08:49:02
SAS51M,2021-11-08,08:50:02
IBE31WZ,2021-11-08,08:50:02
BAW894,2021-11-08,08:51:02
RYR83XJ,2021-11-08,08:52:02
BAW1,2021-11-08,08:53:02
N917C,2021-11-08,08:53:02
VIR3N,2021-11-08,08:53:02
SMT9B,2021-11-08,08:55:02
EXS28GA,2021-11-08,08:55:02
QTR8173,2021-11-08,08:56:02
QTR47H,2021-11-08,08:56:02
BLX3HM,2021-11-08,08:58:02
BAW830D,2021-11-08,08:58:02
BAW2780,2021-11-08,09:00:02
N60JM,2021-11-08,09:00:02
BAW17V,2021-11-08,09:00:02
BAW16LX,2021-11-08,09:01:02
AFR36CG,2021-11-08,09:04:02
QTR15W,2021-11-08,09:04:02
SIA26,2021-11-08,09:04:02
BAW188,2021-11-08,09:05:02
BAW2648,2021-11-08,09:05:02
EIN15M,2021-11-08,09:06:02
EWG7465,2021-11-08,09:08:03
LNX12MO,2021-11-08,09:08:03
EZY832,2021-11-08,09:08:03
FXT60H,2021-11-08,09:09:02
VCG1BG,2021-11-08,09:09:02
BAW992G,2021-11-08,09:10:02
BAW846W,2021-11-08,09:13:02
AAL728,2021-11-08,09:13:02
LOG71Y,2021-11-08,09:15:02
SWR36N,2021-11-08,09:15:02
VIR198,2021-11-08,09:16:02
VKG1086,2021-11-08,09:17:02
RYR3EH,2021-11-08,09:17:02
SWR35Q,2021-11-08,09:19:02
SHT1468,2021-11-08,09:19:02
NJE889A,2021-11-08,09:19:02
BAW2608,2021-11-08,09:20:02
SWR38W,2021-11-08,09:22:02
BAW3C,2021-11-08,09:22:02
AFR44XZ,2021-11-08,09:24:02
BAW814,2021-11-08,09:25:02
VIR187Q,2021-11-08,09:26:02
AIC162,2021-11-08,09:28:02
HYP029,2021-11-08,09:28:02
EZY493H,2021-11-08,09:28:02
CCA590,2021-11-08,09:29:02
CLU5503,2021-11-08,09:30:02
GBZIO,2021-11-08,09:30:02
RYR3ML,2021-11-08,09:31:02
BAW15PZ,2021-11-08,09:33:02
GVOUS,2021-11-08,09:34:02
BAW92W,2021-11-08,09:35:02
VKG1408,2021-11-08,09:37:02
BAW117,2021-11-08,09:37:02
JBU7,2021-11-08,09:39:02
BAW342N,2021-11-08,09:39:02
SON002,2021-11-08,09:42:02
