flight,date,time
VJH624,2024-01-18,00:03:02
REV6LX,2024-01-18,00:04:02
WUK405,2024-01-18,00:21:02
WUK12UW,2024-01-18,00:22:02
UKP037,2024-01-18,00:29:02
EFW8649,2024-01-18,00:47:02
OAE600,2024-01-18,00:51:02
BCS5NR,2024-01-18,01:08:02
QTR8008,2024-01-18,01:19:02
GLOBX,2024-01-18,02:06:02
SIA9021,2024-01-18,02:14:02
BCS92L,2024-01-18,02:14:02
GTI8332,2024-01-18,02:32:03
BCS373,2024-01-18,02:32:03
BCS2696,2024-01-18,03:37:02
THY3WL,2024-01-18,03:44:02
AFR1M,2024-01-18,03:45:02
FDX5047,2024-01-18,04:01:02
SWR87,2024-01-18,04:10:02
BAW74,2024-01-18,04:25:02
CLX35Q,2024-01-18,04:29:02
ACA840,2024-01-18,04:29:02
FDX5202,2024-01-18,04:29:02
BAW58L,2024-01-18,04:33:02
AFR333P,2024-01-18,04:39:02
FPO7SN,2024-01-18,04:39:02
AFR63J,2024-01-18,04:44:02
CLX5933,2024-01-18,04:47:02
AAL44,2024-01-18,04:52:02
ACA844,2024-01-18,04:59:02
IMX359,2024-01-18,05:08:02
BAW78,2024-01-18,05:12:02
KAC118,2024-01-18,05:13:03
DLH463,2024-01-18,05:16:02
DLH445,2024-01-18,05:20:02
UAL929,2024-01-18,05:20:02
SVA119,2024-01-18,05:21:02
OCN8QR,2024-01-18,05:24:02
MAS2,2024-01-18,05:24:02
SVA113,2024-01-18,05:26:02
DAL14,2024-01-18,05:26:02
UAL956,2024-01-18,05:28:02
BAW16,2024-01-18,05:28:02
JBU1620,2024-01-18,05:30:02
BAW246,2024-01-18,05:32:02
VIR4C,2024-01-18,05:35:02
BAW12,2024-01-18,05:36:02
QTR57P,2024-01-18,05:43:02
VIR104L,2024-01-18,05:50:02
VIR118,2024-01-18,05:51:02
UAL57,2024-01-18,05:51:02
AAL20,2024-01-18,05:52:02
AFR293,2024-01-18,05:54:02
FDX5219,2024-01-18,05:55:02
UAL915,2024-01-18,05:59:02
AAL730,2024-01-18,05:59:02
UAL110,2024-01-18,06:00:02
BAW216,2024-01-18,06:00:02
AAL100,2024-01-18,06:01:02
N104QS,2024-01-18,06:01:02
UAL19,2024-01-18,06:01:02
BAW9NF,2024-01-18,06:06:02
DHK078,2024-01-18,06:10:02
DAL16,2024-01-18,06:11:02
N7777Q,2024-01-18,06:12:02
TAP645,2024-01-18,06:13:02
BAW28,2024-01-18,06:15:02
THT58,2024-01-18,06:17:02
BAW18B,2024-01-18,06:18:02
UAL950,2024-01-18,06:19:02
JAF111,2024-01-18,06:20:02
VJT602,2024-01-18,06:20:02
DAL58,2024-01-18,06:20:02
BAW124,2024-01-18,06:21:02
SWR81C,2024-01-18,06:23:02
WUK8055,2024-01-18,06:23:02
VIR92,2024-01-18,06:24:02
UAL999,2024-01-18,06:24:02
RYR52UC,2024-01-18,06:25:03
ETH700,2024-01-18,06:25:03
BAW40F,2024-01-18,06:25:03
RYR95FE,2024-01-18,06:26:02
RYR16UR,2024-01-18,06:26:02
VIR46K,2024-01-18,06:28:02
BAW42,2024-01-18,06:29:03
DAL10,2024-01-18,06:30:02
AFR05X,2024-01-18,06:31:02
WUK9182,2024-01-18,06:31:02
THA910,2024-01-18,06:31:02
RYR17NN,2024-01-18,06:32:02
DAL30,2024-01-18,06:32:02
TAP63V,2024-01-18,06:33:02
AFR347,2024-01-18,06:34:02
SHT3G,2024-01-18,06:34:02
RUK986B,2024-01-18,06:36:02
BAW11J,2024-01-18,06:37:02
BCS2960,2024-01-18,06:37:02
BAW138,2024-01-18,06:38:02
AFR65YP,2024-01-18,06:38:02
BAW5CA,2024-01-18,06:38:02
EZY373A,2024-01-18,06:40:02
ACA832,2024-01-18,06:41:02
RUK653C,2024-01-18,06:42:02
SVA036,2024-01-18,06:43:02
RYR43RY,2024-01-18,06:44:02
AFR32KJ,2024-01-18,06:45:02
BAW5MK,2024-01-18,06:45:02
EZY54WA,2024-01-18,06:45:02
SHT6C,2024-01-18,06:46:02
AFR57UM,2024-01-18,06:47:02
DLH959,2024-01-18,06:49:02
ACA864,2024-01-18,06:49:02
WMT273,2024-01-18,06:50:02
DLH4JV,2024-01-18,06:50:02
RYR581H,2024-01-18,06:50:02
KLM1000,2024-01-18,06:51:02
BEL9HZ,2024-01-18,06:51:02
RYR29RQ,2024-01-18,06:52:03
RYR95BR,2024-01-18,06:53:02
RYR564E,2024-01-18,06:55:02
UAL14,2024-01-18,06:55:02
