flight,date,time
RYR4YW,2024-05-15,00:01:02
RYR605Q,2024-05-15,00:04:02
EXS97BM,2024-05-15,00:08:02
RYR2XB,2024-05-15,00:09:02
RUK86YX,2024-05-15,00:19:02
EZY12VH,2024-05-15,00:55:02
RUK587N,2024-05-15,01:07:02
EXS9LA,2024-05-15,01:11:02
EZY48JZ,2024-05-15,01:16:02
EZY91BU,2024-05-15,01:22:02
EZY32ZE,2024-05-15,01:27:02
EZY21FQ,2024-05-15,01:38:02
TOM639,2024-05-15,01:50:02
EZY2914,2024-05-15,02:00:02
EZY76PB,2024-05-15,02:01:02
ADZ722,2024-05-15,02:08:02
BCS92L,2024-05-15,02:24:02
BRO937P,2024-05-15,02:27:02
CHG572,2024-05-15,02:34:02
UPS208,2024-05-15,02:56:02
DLH401,2024-05-15,03:10:02
TAY2DI,2024-05-15,03:10:02
DLH417,2024-05-15,03:18:02
CFG2039,2024-05-15,03:19:02
BCS364,2024-05-15,03:48:02
ACA840,2024-05-15,03:50:02
FPO7SN,2024-05-15,03:50:02
GTI8020,2024-05-15,04:13:02
CLX26B,2024-05-15,04:14:02
DLH437,2024-05-15,04:23:02
UPS204,2024-05-15,04:26:02
ACA832,2024-05-15,04:30:02
DLH443,2024-05-15,04:34:02
FDX92,2024-05-15,04:37:02
VIR450,2024-05-15,04:37:02
CLX48P,2024-05-15,04:37:02
ABP941,2024-05-15,04:37:02
UAL30,2024-05-15,04:39:03
CFG2017,2024-05-15,04:39:03
THY9LC,2024-05-15,04:42:02
BAW74,2024-05-15,04:42:02
MRTFS,2024-05-15,04:43:02
FDX48,2024-05-15,04:46:02
BCS2696,2024-05-15,04:57:02
UAL970,2024-05-15,04:58:02
UAL929,2024-05-15,05:04:02
DLH479,2024-05-15,05:05:02
AUA90,2024-05-15,05:10:02
BAW56,2024-05-15,05:14:02
OCN51,2024-05-15,05:17:02
UAL83,2024-05-15,05:18:02
BAW16,2024-05-15,05:19:02
BAW58L,2024-05-15,05:19:02
ABR8AN,2024-05-15,05:19:02
DLH403,2024-05-15,05:20:02
CPA251,2024-05-15,05:20:02
DLH445,2024-05-15,05:21:02
QFA9,2024-05-15,05:24:02
BAW9E,2024-05-15,05:30:02
BAW262,2024-05-15,05:34:02
QTR8152,2024-05-15,05:35:02
DAL152,2024-05-15,05:37:02
AUA94,2024-05-15,05:41:02
UAL108,2024-05-15,05:43:02
EZY51HA,2024-05-15,05:46:02
BAW106,2024-05-15,05:48:02
BAW64M,2024-05-15,05:49:02
AUA66,2024-05-15,05:51:02
EZY31MW,2024-05-15,05:52:02
BAW25GP,2024-05-15,05:52:02
AAL100,2024-05-15,05:52:02
DAL30,2024-05-15,05:52:02
TRA28X,2024-05-15,05:55:02
CPA255,2024-05-15,05:55:02
AAL716,2024-05-15,05:56:02
DLH419,2024-05-15,05:56:02
BAW12,2024-05-15,05:56:02
BAW78,2024-05-15,05:57:02
JBU1620,2024-05-15,05:58:02
UAL110,2024-05-15,05:58:02
AAL50,2024-05-15,05:58:02
VIR4C,2024-05-15,05:59:02
BAW142,2024-05-15,06:00:02
