flight,date,time
BCS72J,2022-11-30,00:00:02
BCS7017,2022-11-30,00:00:02
OMA102,2022-11-30,00:10:02
ABD712,2022-11-30,00:38:02
BAW157,2022-11-30,00:39:02
BAW83,2022-11-30,00:51:02
MNB225,2022-11-30,00:59:02
BCS7840,2022-11-30,01:11:02
BCS453,2022-11-30,01:18:02
BCS461,2022-11-30,01:24:02
UPS217,2022-11-30,02:05:02
BCS92L,2022-11-30,02:15:02
ABX983,2022-11-30,02:18:02
BCS6YG,2022-11-30,02:21:02
BOX193,2022-11-30,02:27:02
JAF162,2022-11-30,02:59:02
FDX95,2022-11-30,03:02:02
BCS463,2022-11-30,03:10:02
ETH500,2022-11-30,03:14:02
UAL84,2022-11-30,03:18:02
BCS464,2022-11-30,03:21:02
FDX5047,2022-11-30,03:23:02
KAC118,2022-11-30,03:37:02
N595E,2022-11-30,03:38:02
FDX5219,2022-11-30,03:45:02
BCS2886,2022-11-30,03:48:02
IMX492,2022-11-30,03:50:02
SWR11E,2022-11-30,03:53:02
FPO4294,2022-11-30,03:54:02
BCS385,2022-11-30,03:57:02
QTR8150,2022-11-30,04:00:02
DAL82,2022-11-30,04:03:02
AFR333,2022-11-30,04:13:02
MRTFS,2022-11-30,04:16:02
AZG4781,2022-11-30,04:22:02
ICV54ET,2022-11-30,04:24:02
CLX48P,2022-11-30,04:26:03
THY182,2022-11-30,04:27:02
DLH411,2022-11-30,04:43:02
BAW74,2022-11-30,04:43:02
GTI4772,2022-11-30,04:44:02
ACA844,2022-11-30,04:45:02
AAL44,2022-11-30,04:45:02
UAL989,2022-11-30,04:45:02
CLX19T,2022-11-30,04:48:02
AFR015,2022-11-30,04:57:02
IMX359,2022-11-30,05:05:02
NBT702,2022-11-30,05:11:02
JBU1620,2022-11-30,05:14:02
UAL106,2022-11-30,05:15:02
UAL915,2022-11-30,05:17:02
DLH463,2022-11-30,05:25:02
UAL950,2022-11-30,05:33:02
KAY57,2022-11-30,05:35:02
BAW250,2022-11-30,05:37:02
UAL52,2022-11-30,05:41:02
BAW78,2022-11-30,05:44:02
BAW2CM,2022-11-30,05:48:03
AAL20,2022-11-30,05:48:03
BAW40F,2022-11-30,05:49:02
AAL70,2022-11-30,05:49:02
UPS218,2022-11-30,05:51:02
BAW106,2022-11-30,05:52:02
AAL92,2022-11-30,05:55:02
AAL121,2022-11-30,05:55:02
THY6409,2022-11-30,05:56:02
BAW25GP,2022-11-30,05:57:02
UAL918,2022-11-30,05:59:02
DLH445,2022-11-30,06:00:02
BAW5CA,2022-11-30,06:00:02
THA910,2022-11-30,06:01:02
AUA4M,2022-11-30,06:02:02
BEL52B,2022-11-30,06:02:02
VJT921W,2022-11-30,06:02:02
AAL754,2022-11-30,06:03:02
BAW32N,2022-11-30,06:03:02
CPA255,2022-11-30,06:04:02
VIR118,2022-11-30,06:05:02
UAL958,2022-11-30,06:06:02
QFA1,2022-11-30,06:10:02
DAL224,2022-11-30,06:11:02
ACA854,2022-11-30,06:11:02
BAW472,2022-11-30,06:12:02
AIC161,2022-11-30,06:12:02
DAL16,2022-11-30,06:13:02
BAW81V,2022-11-30,06:13:02
BAW20R,2022-11-30,06:14:02
BCS301,2022-11-30,06:15:02
BAW6W,2022-11-30,06:16:02
AAL100,2022-11-30,06:16:02
TAP63V,2022-11-30,06:18:02
ABR1630,2022-11-30,06:18:02
SWR79MG,2022-11-30,06:19:02
BAW66V,2022-11-30,06:20:02
KLM1046,2022-11-30,06:22:02
VIR4C,2022-11-30,06:23:02
JAL41,2022-11-30,06:23:02
AFR007,2022-11-30,06:28:02
AFR93ZV,2022-11-30,06:28:02
AAL174,2022-11-30,06:28:02
BAW246,2022-11-30,06:30:02
AAL730,2022-11-30,06:30:02
UAL14,2022-11-30,06:32:02
SIA306,2022-11-30,06:35:02
N160QS,2022-11-30,06:35:02
VIR92,2022-11-30,06:38:02
CFG2227,2022-11-30,06:39:02
AAL150,2022-11-30,06:39:02
AFR56CB,2022-11-30,06:39:02
AFR137,2022-11-30,06:39:02
EZY13RW,2022-11-30,06:39:02
EZY97PT,2022-11-30,06:40:02
RYR10EV,2022-11-30,06:41:02
ETD89G,2022-11-30,06:41:02
SVA111,2022-11-30,06:43:02
AFR92HH,2022-11-30,06:44:02
EZY93DH,2022-11-30,06:45:02
UAL880,2022-11-30,06:45:02
VLJ811G,2022-11-30,06:45:02
ACA832,2022-11-30,06:45:02
DLH9H,2022-11-30,06:45:02
RRR6704,2022-11-30,06:45:02
CMB142,2022-11-30,06:46:02
SWT561,2022-11-30,06:47:02
BAW64M,2022-11-30,06:47:02
KQA102,2022-11-30,06:49:02
DLH8PL,2022-11-30,06:50:02
BAW456,2022-11-30,06:50:02
VIR104L,2022-11-30,06:50:02
RYR42QN,2022-11-30,06:50:02
SAS500,2022-11-30,06:51:02
EZY84FY,2022-11-30,06:51:02
DLH2PM,2022-11-30,06:52:02
EWG6HY,2022-11-30,06:53:02
ITY229,2022-11-30,06:53:02
BAW2AM,2022-11-30,06:53:02
BAW84W,2022-11-30,06:54:02
UAE3JF,2022-11-30,06:55:02
EWG3HX,2022-11-30,06:56:03
UAL901,2022-11-30,06:57:02
KLM1000,2022-11-30,06:57:02
SAS1530,2022-11-30,06:58:02
UAL134,2022-11-30,06:58:02
DAL98,2022-11-30,06:58:02
UAL960,2022-11-30,06:59:02
BAW812,2022-11-30,07:00:02
AFR695,2022-11-30,07:00:02
TOM3GT,2022-11-30,07:00:02
BAW724,2022-11-30,07:01:02
RYR4L,2022-11-30,07:02:02
RYR9NB,2022-11-30,07:02:02
EZY32VP,2022-11-30,07:03:02
OCN79,2022-11-30,07:03:02
