flight,date,time
VKG1727,2022-01-31,00:03:02
UPS239,2022-01-31,00:10:02
QTR8892,2022-01-31,00:14:02
BLA2DR,2022-01-31,00:16:02
GWZAP,2022-01-31,00:27:02
TIE107D,2022-01-31,00:33:02
PGT57P,2022-01-31,00:39:02
SRR6978,2022-01-31,00:47:02
WUK5073,2022-01-31,01:04:02
WUK8130,2022-01-31,01:25:02
ABW702,2022-01-31,01:37:02
LSI407,2022-01-31,01:48:02
TAY011,2022-01-31,01:56:02
GTI4701,2022-01-31,02:04:02
RYR37,2022-01-31,02:18:03
ABR440,2022-01-31,02:46:02
MABGV,2022-01-31,02:47:02
UTN4494,2022-01-31,02:48:02
ETH574,2022-01-31,03:03:02
AFR023,2022-01-31,03:32:02
MNB724,2022-01-31,03:32:02
N339JM,2022-01-31,03:36:02
ICE751,2022-01-31,03:47:02
ETH500,2022-01-31,03:49:02
AFR333,2022-01-31,03:57:02
SWR87,2022-01-31,04:02:02
QFA1,2022-01-31,04:20:02
ICV63M,2022-01-31,04:27:02
AAL754,2022-01-31,04:27:02
AAL704,2022-01-31,04:29:02
AFR499,2022-01-31,04:40:02
CPA251,2022-01-31,04:42:02
BAW12,2022-01-31,04:46:02
BCS3TW,2022-01-31,04:49:03
UAL106,2022-01-31,04:51:02
AZV942,2022-01-31,04:51:02
AFR681,2022-01-31,04:56:02
BAW6W,2022-01-31,05:02:02
ABR441,2022-01-31,05:02:02
ABB112,2022-01-31,05:06:02
UAL974,2022-01-31,05:06:02
UAL915,2022-01-31,05:12:02
UAL40,2022-01-31,05:18:02
AZV777,2022-01-31,05:30:02
NJE726K,2022-01-31,05:33:02
UAL950,2022-01-31,05:37:02
BAW40F,2022-01-31,05:38:03
AJT8621,2022-01-31,05:43:02
AAL44,2022-01-31,05:44:02
QTR02C,2022-01-31,05:45:02
BAW5CA,2022-01-31,05:45:02
SIA322,2022-01-31,05:46:02
QFA9,2022-01-31,05:46:02
AAL198,2022-01-31,05:51:02
UAL57,2022-01-31,05:56:02
NPT902,2022-01-31,05:56:02
UAL918,2022-01-31,05:57:02
DAL262,2022-01-31,05:58:02
AIC147,2022-01-31,05:59:02
VIR12E,2022-01-31,06:01:02
DAL98,2022-01-31,06:02:02
OCN2015,2022-01-31,06:03:02
JET2,2022-01-31,06:04:02
DAL82,2022-01-31,06:04:02
AAL730,2022-01-31,06:05:02
BAW254,2022-01-31,06:05:02
AAL70,2022-01-31,06:06:02
CJT1894,2022-01-31,06:07:02
GFA007,2022-01-31,06:08:02
AFR351,2022-01-31,06:08:02
BAW9605,2022-01-31,06:09:02
BAW78,2022-01-31,06:09:02
AFR341,2022-01-31,06:10:02
BAW66V,2022-01-31,06:11:02
BAW64M,2022-01-31,06:12:02
TAP1363,2022-01-31,06:12:02
BAW246,2022-01-31,06:12:02
ACA870,2022-01-31,06:12:02
AAL20,2022-01-31,06:13:02
WUK6312,2022-01-31,06:14:03
CFG2209,2022-01-31,06:14:03
WUK300,2022-01-31,06:17:02
QTR8842,2022-01-31,06:17:02
BAW262,2022-01-31,06:17:02
AAL108,2022-01-31,06:18:03
AJT3023,2022-01-31,06:18:03
AAL92,2022-01-31,06:19:02
RYR19AR,2022-01-31,06:20:02
AZG5751,2022-01-31,06:20:02
VIR138M,2022-01-31,06:21:02
ACA832,2022-01-31,06:22:02
QTR41H,2022-01-31,06:23:02
DAL172,2022-01-31,06:25:02
UAL19,2022-01-31,06:27:02
ALK1505,2022-01-31,06:28:02
AFR11EJ,2022-01-31,06:29:02
AFR007,2022-01-31,06:32:02
VLG1CA,2022-01-31,06:33:02
AFR639,2022-01-31,06:33:02
BAW20R,2022-01-31,06:35:02
RYR18YL,2022-01-31,06:35:02
DAL78,2022-01-31,06:36:02
RYR34XC,2022-01-31,06:36:02
SHT8B,2022-01-31,06:37:02
AAB78,2022-01-31,06:37:02
DJT101,2022-01-31,06:38:02
EZY572W,2022-01-31,06:39:03
EZY72AE,2022-01-31,06:39:03
DLH5XU,2022-01-31,06:42:02
RYR49TA,2022-01-31,06:42:02
RYR8AC,2022-01-31,06:44:02
AAL100,2022-01-31,06:45:02
BEL9YB,2022-01-31,06:45:02
SHT3G,2022-01-31,06:45:02
EWG6VP,2022-01-31,06:46:02
BAW250,2022-01-31,06:46:02
AFR82CM,2022-01-31,06:47:02
EWG1AR,2022-01-31,06:49:02
CXB767,2022-01-31,06:49:02
UAL14,2022-01-31,06:51:02
ETD89G,2022-01-31,06:51:02
BAW42,2022-01-31,06:51:02
AAL48,2022-01-31,06:52:02
RYR6RU,2022-01-31,06:53:02
CFE8720,2022-01-31,06:54:02
EXS38RW,2022-01-31,06:54:02
AFR35NA,2022-01-31,06:55:02
UAL931,2022-01-31,06:57:02
EWG63K,2022-01-31,06:57:02
BEL2104,2022-01-31,06:58:02
EZY79BT,2022-01-31,06:58:02
SIA306,2022-01-31,06:59:02
AFR18MP,2022-01-31,06:59:02
DLH6VM,2022-01-31,07:00:02
RYR53LN,2022-01-31,07:02:02
BAW84W,2022-01-31,07:02:02
RYR4XR,2022-01-31,07:02:02
UAE3JF,2022-01-31,07:02:02
RYR58WC,2022-01-31,07:03:02
ACA836,2022-01-31,07:04:02
SHT7S,2022-01-31,07:04:02
MARDI,2022-01-31,07:04:02
RYR28VL,2022-01-31,07:05:02
SWR345,2022-01-31,07:06:02
VIR132,2022-01-31,07:07:02
RYR9432,2022-01-31,07:07:02
EIN23F,2022-01-31,07:08:02
EZY61HC,2022-01-31,07:09:02
RYR3HV,2022-01-31,07:10:02
EZY802,2022-01-31,07:10:02
CFE1TJ,2022-01-31,07:12:02
SWR23,2022-01-31,07:13:02
UAL972,2022-01-31,07:13:02
CFE9TB,2022-01-31,07:14:02
UAE242,2022-01-31,07:15:02
RYR4G,2022-01-31,07:15:02
RYR3EA,2022-01-31,07:17:03
SWR359,2022-01-31,07:17:03
TSC110,2022-01-31,07:17:03
EWG2462,2022-01-31,07:17:03
AAL292,2022-01-31,07:17:03
VIR551,2022-01-31,07:17:03
RYR1EQ,2022-01-31,07:17:03
SWR289W,2022-01-31,07:18:02
VIR118,2022-01-31,07:18:02
EZY15TE,2022-01-31,07:20:02
BAW81V,2022-01-31,07:20:02
SVA111,2022-01-31,07:20:02
BAW696V,2022-01-31,07:21:02
MHERI,2022-01-31,07:21:02
SLM994,2022-01-31,07:21:02
RYR103L,2022-01-31,07:22:02
RYR517M,2022-01-31,07:22:02
RYR4LB,2022-01-31,07:22:02
BAW776F,2022-01-31,07:23:02
BAW116,2022-01-31,07:24:02
BAW204,2022-01-31,07:25:02
SHT6G,2022-01-31,07:25:02
EZY51BC,2022-01-31,07:25:02
BAW138,2022-01-31,07:25:02
ITY201,2022-01-31,07:27:02
AFR057,2022-01-31,07:27:02
DLH3VT,2022-01-31,07:27:02
RYR11T,2022-01-31,07:29:02
EIN15D,2022-01-31,07:29:02
LOG8ML,2022-01-31,07:30:02
NJE061Q,2022-01-31,07:30:02
MJF5C,2022-01-31,07:30:02
EIN52A,2022-01-31,07:31:02
EWG6GJ,2022-01-31,07:31:02
ELY026,2022-01-31,07:32:02
OCN3,2022-01-31,07:32:02
EZY18RT,2022-01-31,07:32:02
RYR4YH,2022-01-31,07:33:02
EIN63N,2022-01-31,07:33:02
SWR33K,2022-01-31,07:34:03
SHT12J,2022-01-31,07:34:03
BAW4AB,2022-01-31,07:34:03
SHT13C,2022-01-31,07:35:02
BAW17V,2022-01-31,07:35:02
N711LS,2022-01-31,07:35:02
NJE061PH,2022-01-31,07:35:02
UAL960,2022-01-31,07:36:02
RYR4MZ,2022-01-31,07:36:02
BAW709,2022-01-31,07:36:02
DAL1,2022-01-31,07:37:02
CCA691,2022-01-31,07:37:02
EZY62RA,2022-01-31,07:38:02
ABR551,2022-01-31,07:38:02
EIN40G,2022-01-31,07:39:02
MHV20Y,2022-01-31,07:39:02
EJU54ZK,2022-01-31,07:40:02
EZY94PT,2022-01-31,07:40:02
RYR6PP,2022-01-31,07:40:02
OCN11,2022-01-31,07:40:02
SHT2L,2022-01-31,07:41:02
BAW142,2022-01-31,07:41:02
AFR011,2022-01-31,07:42:02
SHT88J,2022-01-31,07:43:02
FDX4,2022-01-31,07:43:02
BAW2769,2022-01-31,07:44:02
BAW8VK,2022-01-31,07:45:02
UAL987,2022-01-31,07:45:02
EFD4E,2022-01-31,07:46:02
WUK1283,2022-01-31,07:49:02
AFR809,2022-01-31,07:49:02
BAW2780,2022-01-31,07:50:02
VIR303,2022-01-31,07:50:02
RYR5KN,2022-01-31,07:51:03
BAW811,2022-01-31,07:51:03
ALPES2,2022-01-31,07:53:02
BAW71MA,2022-01-31,07:53:02
EZY769L,2022-01-31,07:54:02
AUA45G,2022-01-31,07:55:03
EZY657H,2022-01-31,07:56:02
LYX9711,2022-01-31,07:56:02
BAW59T,2022-01-31,07:57:02
RYR27NX,2022-01-31,07:57:02
BAW831S,2022-01-31,07:57:02
CFG2117,2022-01-31,08:00:02
RYR750T,2022-01-31,08:01:02
CHH439,2022-01-31,08:01:02
EIN68X,2022-01-31,08:01:02
BAW790,2022-01-31,08:02:02
BVR70,2022-01-31,08:02:02
N166QS,2022-01-31,08:02:02
BAW9150,2022-01-31,08:03:02
EZY609U,2022-01-31,08:04:02
VLG536N,2022-01-31,08:04:02
THY2,2022-01-31,08:05:02
ABR480,2022-01-31,08:07:02
EWG4W,2022-01-31,08:08:02
BCS363,2022-01-31,08:08:02
EZY93BK,2022-01-31,08:08:02
BZE03A,2022-01-31,08:10:02
RUN406,2022-01-31,08:10:02
DLH465,2022-01-31,08:10:02
CFG3965,2022-01-31,08:10:02
EZY73BU,2022-01-31,08:11:02
RCH445,2022-01-31,08:11:02
BAW172,2022-01-31,08:12:02
EWG7WR,2022-01-31,08:13:02
RYR9853,2022-01-31,08:13:02
QTR011,2022-01-31,08:13:02
VJT474,2022-01-31,08:14:02
VJT431,2022-01-31,08:14:02
RJA264D,2022-01-31,08:15:02
OCN65,2022-01-31,08:16:02
BAW80G,2022-01-31,08:17:02
SZS501,2022-01-31,08:17:02
THY6438,2022-01-31,08:17:02
BAW561,2022-01-31,08:17:02
BAW165,2022-01-31,08:18:02
EZY13HF,2022-01-31,08:18:02
WZZ8027,2022-01-31,08:19:02
BAW68H,2022-01-31,08:21:02
MMD6231,2022-01-31,08:21:02
EZY643W,2022-01-31,08:23:02
VTI018,2022-01-31,08:24:02
GAC679M,2022-01-31,08:24:02
EIN9RE,2022-01-31,08:24:02
EIN71K,2022-01-31,08:24:02
BAW894,2022-01-31,08:26:02
SAS43A,2022-01-31,08:26:02
NJE672N,2022-01-31,08:28:02
BAW324N,2022-01-31,08:28:02
RYR5993,2022-01-31,08:28:02
EZ89FC,2022-01-31,08:29:02
CCA575,2022-01-31,08:29:02
SWR15TP,2022-01-31,08:29:02
GFTFX,2022-01-31,08:30:02
BBB1,2022-01-31,08:30:02
SHT18LA,2022-01-31,08:32:02
THY21P,2022-01-31,08:33:02
AFR689,2022-01-31,08:33:02
VLG7822,2022-01-31,08:34:02
TAP135F,2022-01-31,08:34:02
EZY782R,2022-01-31,08:35:02
GSVNP,2022-01-31,08:35:02
SWR65,2022-01-31,08:36:02
BAW771C,2022-01-31,08:36:02
EZY803M,2022-01-31,08:37:02
CFG2144,2022-01-31,08:37:02
BAW476,2022-01-31,08:38:02
UAE236,2022-01-31,08:39:02
PLM510P,2022-01-31,08:39:02
RYR5JB,2022-01-31,08:40:02
ABD4501,2022-01-31,08:41:02
DLH8HH,2022-01-31,08:41:02
VIR355,2022-01-31,08:41:02
FIN3ML,2022-01-31,08:41:02
EIN23W,2022-01-31,08:43:02
SWR53T,2022-01-31,08:43:02
SHT9B,2022-01-31,08:44:02
BAW906N,2022-01-31,08:44:02
GMA877,2022-01-31,08:44:02
RYR81RV,2022-01-31,08:44:02
WUK1928,2022-01-31,08:45:02
UAE238,2022-01-31,08:45:02
AUR601Y,2022-01-31,08:45:02
CLX74K,2022-01-31,08:46:02
QTR15W,2022-01-31,08:46:02
BAW992G,2022-01-31,08:47:02
IBE31WZ,2022-01-31,08:48:02
AFR763,2022-01-31,08:48:02
WZZ26CG,2022-01-31,08:48:02
AFR099,2022-01-31,08:48:02
AAL106,2022-01-31,08:49:02
AAL728,2022-01-31,08:50:02
SZS525,2022-01-31,08:50:02
TOM304,2022-01-31,08:50:02
RYR265,2022-01-31,08:50:02
DAL248,2022-01-31,08:51:02
RYR3XT,2022-01-31,08:51:02
EJU63YG,2022-01-31,08:52:02
RYR93PU,2022-01-31,08:52:02
DAL30,2022-01-31,08:52:02
CFE75A,2022-01-31,08:53:02
BAW4DC,2022-01-31,08:53:02
JFA23K,2022-01-31,08:53:02
BAW92W,2022-01-31,08:54:02
SHT2N,2022-01-31,08:55:02
AFR083,2022-01-31,08:56:02
RYR26CC,2022-01-31,08:57:02
EWG7465,2022-01-31,08:58:02
QTR47H,2022-01-31,09:00:02
RYR83XJ,2022-01-31,09:01:02
BAW726P,2022-01-31,09:02:02
NJE242C,2022-01-31,09:02:02
VIR198,2022-01-31,09:02:02
DAL50,2022-01-31,09:03:02
EIN15M,2022-01-31,09:04:02
GERGP,2022-01-31,09:04:02
BAW675,2022-01-31,09:04:02
EWG2463,2022-01-31,09:05:02
NJE613D,2022-01-31,09:05:02
AAL38,2022-01-31,09:05:02
EXS8CL,2022-01-31,09:06:02
AIC162,2022-01-31,09:07:02
RYR2FK,2022-01-31,09:08:02
AFR36CG,2022-01-31,09:09:02
LOG71Y,2022-01-31,09:10:02
VIR20V,2022-01-31,09:11:02
BAW489,2022-01-31,09:11:02
AUA4ML,2022-01-31,09:12:02
EZY493H,2022-01-31,09:13:02
RYR162Z,2022-01-31,09:13:02
ACA856,2022-01-31,09:13:02
BAW3598,2022-01-31,09:13:02
VSB03,2022-01-31,09:13:02
BAW814,2022-01-31,09:13:02
IRL280,2022-01-31,09:13:02
AZG5752,2022-01-31,09:14:02
AFR651,2022-01-31,09:14:02
VJT551,2022-01-31,09:14:02
WZZ100C,2022-01-31,09:15:02
PEG42,2022-01-31,09:16:02
NJE699C,2022-01-31,09:16:02
AFR44XZ,2022-01-31,09:17:02
EZY832,2022-01-31,09:17:02
CLX48Y,2022-01-31,09:18:02
BAW15PZ,2022-01-31,09:19:02
VIR156T,2022-01-31,09:19:02
AFR47JA,2022-01-31,09:20:02
SWR19R,2022-01-31,09:20:02
WZZ539,2022-01-31,09:20:02
WZZ1BF,2022-01-31,09:21:02
LOT2HR,2022-01-31,09:21:02
AHO634H,2022-01-31,09:22:02
RYR3TB,2022-01-31,09:22:02
N1911W,2022-01-31,09:22:02
EJM281,2022-01-31,09:23:02
SHT90P,2022-01-31,09:23:02
WZZ878,2022-01-31,09:24:02
EXS29DE,2022-01-31,09:25:02
UAL901,2022-01-31,09:26:02
BAW2730,2022-01-31,09:27:02
TOM6EM,2022-01-31,09:27:02
WZZ637,2022-01-31,09:27:02
CFE46DJ,2022-01-31,09:28:02
RYR9DP,2022-01-31,09:29:02
UAE7CN,2022-01-31,09:29:02
EZY454M,2022-01-31,09:29:02
DLH3LX,2022-01-31,09:29:02
FJO54A,2022-01-31,09:29:02
AFR065,2022-01-31,09:29:02
BAW24R,2022-01-31,09:30:02
BEL8AQ,2022-01-31,09:30:02
ETD12,2022-01-31,09:31:02
THY82M,2022-01-31,09:31:02
SVW86AT,2022-01-31,09:31:02
NJE344R,2022-01-31,09:31:02
AHO141D,2022-01-31,09:31:02
VIR3N,2022-01-31,09:32:02
CFE73L,2022-01-31,09:32:02
THY4ER,2022-01-31,09:33:02
ICE450,2022-01-31,09:34:02
WZZ80XN,2022-01-31,09:34:02
BAW854,2022-01-31,09:35:02
SWR38W,2022-01-31,09:36:02
SWR35Q,2022-01-31,09:36:02
SIA305,2022-01-31,09:37:02
BAW190,2022-01-31,09:37:02
MYBLS,2022-01-31,09:37:02
THY18A,2022-01-31,09:37:02
SHT3P,2022-01-31,09:38:02
BAW499C,2022-01-31,09:38:02
DLH3RM,2022-01-31,09:38:02
BAW554R,2022-01-31,09:39:02
VIR8F,2022-01-31,09:40:02
CCA692,2022-01-31,09:41:02
QTR8843,2022-01-31,09:42:02
EJU8569,2022-01-31,09:42:02
NJE844L,2022-01-31,09:43:02
VIR187Q,2022-01-31,09:43:02
DLH9FL,2022-01-31,09:43:02
RYR1FX,2022-01-31,09:43:02
BAW63VP,2022-01-31,09:44:02
BAW38DB,2022-01-31,09:44:02
BEL2173,2022-01-31,09:44:02
BAW938,2022-01-31,09:45:02
ACA833,2022-01-31,09:45:02
VIR165,2022-01-31,09:46:02
RYR29KB,2022-01-31,09:46:02
ABR5CB,2022-01-31,09:47:02
BAW260,2022-01-31,09:47:02
QTR8112,2022-01-31,09:47:02
SHT8R,2022-01-31,09:48:02
AHO953K,2022-01-31,09:48:02
BAW26E,2022-01-31,09:50:02
PO22,2022-01-31,09:50:02
AAL52,2022-01-31,09:50:02
BAW188,2022-01-31,09:51:02
DAL107,2022-01-31,09:51:02
BAW506,2022-01-31,09:52:02
ACA850,2022-01-31,09:53:02
RYR2378,2022-01-31,09:54:02
EWG461,2022-01-31,09:55:02
KLM791,2022-01-31,09:55:02
THY30R,2022-01-31,09:56:02
BAW139,2022-01-31,09:57:02
ICE8K,2022-01-31,09:57:02
THY8,2022-01-31,09:57:02
BAW71F,2022-01-31,09:58:02
DLH4HF,2022-01-31,09:58:02
9HSKI,2022-01-31,09:59:02
TOM6JB,2022-01-31,09:59:02
JBU43,2022-01-31,09:59:02
AAL101,2022-01-31,09:59:02
RE41,2022-01-31,10:00:02
RYR49HG,2022-01-31,10:02:02
EIN71Y,2022-01-31,10:02:02
BAW252M,2022-01-31,10:02:02
ILOSO,2022-01-31,10:02:02
GFA002,2022-01-31,10:03:02
AMC100A,2022-01-31,10:03:02
EIN6AP,2022-01-31,10:03:02
EIN52X,2022-01-31,10:03:02
RYR266,2022-01-31,10:03:02
GCLJR,2022-01-31,10:03:02
KLM661,2022-01-31,10:04:02
SZS502,2022-01-31,10:06:02
EXS31KL,2022-01-31,10:06:02
EZY36XT,2022-01-31,10:06:02
VIR454,2022-01-31,10:07:02
DAL3,2022-01-31,10:07:02
VIR104L,2022-01-31,10:08:02
EXS92EL,2022-01-31,10:09:02
EZY42YK,2022-01-31,10:10:02
RRR6628,2022-01-31,10:10:02
NJE324W,2022-01-31,10:10:02
EZY43KA,2022-01-31,10:10:02
BAW23T,2022-01-31,10:11:02
UAL15,2022-01-31,10:11:02
EZY82QU,2022-01-31,10:12:03
BAW962H,2022-01-31,10:12:03
GTI8088,2022-01-31,10:12:03
SHT7C,2022-01-31,10:13:02
GCOPR,2022-01-31,10:13:02
DLH2NW,2022-01-31,10:13:02
SLS7C,2022-01-31,10:13:02
DIKBO,2022-01-31,10:13:02
KLM745,2022-01-31,10:15:02
UZB3125,2022-01-31,10:15:02
EIN931,2022-01-31,10:16:02
ACA845,2022-01-31,10:16:02
EZY97WT,2022-01-31,10:16:02
IBE31SB,2022-01-31,10:16:02
THY2WS,2022-01-31,10:16:02
BAW17A,2022-01-31,10:17:02
KLM717,2022-01-31,10:17:02
QFA2,2022-01-31,10:18:02
BEL1CP,2022-01-31,10:18:02
BAW401,2022-01-31,10:18:02
SVA110,2022-01-31,10:19:02
GIDFE,2022-01-31,10:19:02
WUK82KA,2022-01-31,10:20:02
RYR2X,2022-01-31,10:20:02
SHT13E,2022-01-31,10:20:02
SHT6V,2022-01-31,10:21:02
AAL109,2022-01-31,10:22:02
RCH175,2022-01-31,10:22:02
EZY1802,2022-01-31,10:22:02
EXS96AD,2022-01-31,10:23:02
DAL31,2022-01-31,10:25:02
RYR95Q,2022-01-31,10:25:02
ABR481,2022-01-31,10:26:02
RYR2MN,2022-01-31,10:26:02
ABX957,2022-01-31,10:27:02
UAL929,2022-01-31,10:27:02
SAH26P,2022-01-31,10:27:02
MCKAY,2022-01-31,10:27:02
BAW176A,2022-01-31,10:28:02
RYR89ZE,2022-01-31,10:28:02
ETD59V,2022-01-31,10:28:02
QTR010,2022-01-31,10:29:02
AHO433R,2022-01-31,10:29:02
BAW9VA,2022-01-31,10:30:02
RCH260,2022-01-31,10:30:02
BAW75,2022-01-31,10:31:02
KLM623,2022-01-31,10:31:02
EZY702,2022-01-31,10:31:02
EXS92ML,2022-01-31,10:32:02
FIN8AK,2022-01-31,10:33:02
TOM1JG,2022-01-31,10:33:02
AAL135,2022-01-31,10:34:03
GBMLS,2022-01-31,10:35:02
CCA576,2022-01-31,10:35:02
RYR18GA,2022-01-31,10:35:02
CNV3749,2022-01-31,10:35:02
SAS804,2022-01-31,10:37:02
N9FJ,2022-01-31,10:38:02
FIN7KL,2022-01-31,10:39:02
RYR25YY,2022-01-31,10:39:02
BAW88L,2022-01-31,10:40:02
AFR917,2022-01-31,10:40:02
SZS526,2022-01-31,10:41:02
BAW34N,2022-01-31,10:41:02
SHT5N,2022-01-31,10:43:02
EIN158,2022-01-31,10:43:02
PGT1170,2022-01-31,10:44:02
AUR604A,2022-01-31,10:46:02
VIR10H,2022-01-31,10:47:02
EZY59TL,2022-01-31,10:47:02
THY78C,2022-01-31,10:47:02
THY6,2022-01-31,10:48:02
LOG534,2022-01-31,10:48:02
RCH165,2022-01-31,10:48:02
UAL5,2022-01-31,10:49:02
BAW834,2022-01-31,10:50:02
EEL25C,2022-01-31,10:51:02
EZY89ZP,2022-01-31,10:54:02
NOH08,2022-01-31,10:56:02
MPMCN,2022-01-31,10:56:02
RYR9YR,2022-01-31,10:57:02
AFR57FB,2022-01-31,10:59:02
GICEJ,2022-01-31,11:00:02
AUA65,2022-01-31,11:00:02
UAE210,2022-01-31,11:00:02
TOM038,2022-01-31,11:01:02
TAP1354,2022-01-31,11:02:02
AJT8620,2022-01-31,11:02:02
VIR117F,2022-01-31,11:03:02
CFE1AM,2022-01-31,11:04:02
THY32G,2022-01-31,11:05:03
FSF126U,2022-01-31,11:06:02
BAW117,2022-01-31,11:06:02
TAP133M,2022-01-31,11:06:02
AIC133,2022-01-31,11:07:02
VIR7B,2022-01-31,11:08:02
N808VT,2022-01-31,11:08:02
OOMAP,2022-01-31,11:09:02
EZY62CB,2022-01-31,11:10:02
CFG2207,2022-01-31,11:10:02
BEL2094,2022-01-31,11:11:02
RYR3KY,2022-01-31,11:11:02
SLS7A,2022-01-31,11:12:02
SIA317,2022-01-31,11:13:02
DLH5XA,2022-01-31,11:15:02
SHT3R,2022-01-31,11:15:02
BLA6TB,2022-01-31,11:15:02
AHO396Q,2022-01-31,11:15:02
GWARV,2022-01-31,11:16:02
EZY85PU,2022-01-31,11:17:02
VIR131,2022-01-31,11:17:02
PCH158,2022-01-31,11:17:02
QTR003,2022-01-31,11:18:02
BAW143,2022-01-31,11:18:02
CFE53NR,2022-01-31,11:19:02
VKG1353,2022-01-31,11:19:02
DAL17,2022-01-31,11:20:02
FRF802,2022-01-31,11:20:02
KLM125,2022-01-31,11:20:02
EZY74DK,2022-01-31,11:21:02
N500SY,2022-01-31,11:21:02
BAW926M,2022-01-31,11:22:02
LOT6318,2022-01-31,11:22:02
BAW255,2022-01-31,11:23:02
RYR1VD,2022-01-31,11:23:02
UKP037,2022-01-31,11:23:02
RYR4MA,2022-01-31,11:24:02
BAW540,2022-01-31,11:25:02
LOT282,2022-01-31,11:26:02
UAE2569,2022-01-31,11:26:02
NJE6MF,2022-01-31,11:26:02
AFR68RN,2022-01-31,11:26:02
BAW295,2022-01-31,11:28:02
DAL234,2022-01-31,11:28:02
RYR2HZ,2022-01-31,11:28:02
KLM753,2022-01-31,11:28:02
BAW2203,2022-01-31,11:29:02
AFR475,2022-01-31,11:29:02
NJE7FV,2022-01-31,11:29:02
CPA252,2022-01-31,11:30:02
EIN68K,2022-01-31,11:30:02
BAW249,2022-01-31,11:31:02
THY31A,2022-01-31,11:31:02
UAL951,2022-01-31,11:32:02
THY34,2022-01-31,11:32:02
DAL84,2022-01-31,11:32:02
DAL259,2022-01-31,11:33:02
NJE241F,2022-01-31,11:34:02
QTR58R,2022-01-31,11:35:02
AMC101,2022-01-31,11:37:02
SHT2Q,2022-01-31,11:38:02
BAW28F,2022-01-31,11:38:02
N392MA,2022-01-31,11:38:02
DLH1JT,2022-01-31,11:40:02
BEL7CR,2022-01-31,11:40:02
AFL2578,2022-01-31,11:40:02
EZY67QR,2022-01-31,11:41:02
DAL2,2022-01-31,11:41:02
RYR857R,2022-01-31,11:41:02
AFR179,2022-01-31,11:43:02
THY12,2022-01-31,11:44:02
RYR37XB,2022-01-31,11:44:02
EZY17NR,2022-01-31,11:45:02
QFA10,2022-01-31,11:46:02
NJE223K,2022-01-31,11:46:02
SHT19M,2022-01-31,11:47:02
EZY628F,2022-01-31,11:48:02
PGT28L,2022-01-31,11:48:02
UAL181,2022-01-31,11:48:02
AAL134,2022-01-31,11:49:02
DAL15,2022-01-31,11:49:02
OLIVE55,2022-01-31,11:49:02
IBE31FC,2022-01-31,11:49:02
ATL4U,2022-01-31,11:49:02
AUR705,2022-01-31,11:49:02
MAATD,2022-01-31,11:49:02
ETH3509,2022-01-31,11:50:02
ETH711,2022-01-31,11:51:02
DAL73,2022-01-31,11:52:02
SHT8G,2022-01-31,11:53:02
DCKVI,2022-01-31,11:54:02
BAW173A,2022-01-31,11:54:02
DLH3WY,2022-01-31,11:54:02
RYR8CP,2022-01-31,11:55:02
LSI408,2022-01-31,11:55:02
IBE3163,2022-01-31,11:56:02
RYR19QT,2022-01-31,11:56:02
RYR9ET,2022-01-31,11:56:02
TYW212F,2022-01-31,11:57:02
KLM757,2022-01-31,11:57:02
ACA855,2022-01-31,11:58:02
NOZ16L,2022-01-31,11:58:02
DLH7AK,2022-01-31,11:58:02
THY76Y,2022-01-31,11:58:02
ELY315,2022-01-31,11:58:02
THY8HU,2022-01-31,12:00:03
AUR605Y,2022-01-31,12:00:03
AFR84AD,2022-01-31,12:02:02
FDX9151,2022-01-31,12:02:02
BAE102,2022-01-31,12:02:02
ETH3806,2022-01-31,12:02:02
FLJ61H,2022-01-31,12:02:02
NSZ2767,2022-01-31,12:02:02
BAW430,2022-01-31,12:04:02
NJE040Q,2022-01-31,12:04:02
N10XG,2022-01-31,12:04:02
BCS6892,2022-01-31,12:04:02
VIR155M,2022-01-31,12:06:02
BAW842,2022-01-31,12:07:02
SAS4697,2022-01-31,12:07:02
VIR354,2022-01-31,12:09:02
ASL51V,2022-01-31,12:09:02
AAL731,2022-01-31,12:10:02
DAL47,2022-01-31,12:11:02
AFR483,2022-01-31,12:12:02
BAW7GV,2022-01-31,12:13:02
AAL57,2022-01-31,12:14:02
RYR745L,2022-01-31,12:15:02
SZS531,2022-01-31,12:16:02
BAW9L,2022-01-31,12:17:02
AAL156,2022-01-31,12:17:02
AFR431,2022-01-31,12:17:02
BAW3595,2022-01-31,12:18:02
