flight,date,time
SHF498,2021-04-22,00:54:02
TCTAV,2021-04-22,00:55:02
KOJAK41,2021-04-22,01:05:02
CMB561,2021-04-22,01:49:02
OAE7592,2021-04-22,02:03:02
BCS78G,2021-04-22,02:12:02
BCS923,2021-04-22,03:13:02
KLM702,2021-04-22,03:21:02
AJT8321,2021-04-22,04:03:02
FDX5204,2021-04-22,04:17:02
ETH552,2021-04-22,04:18:02
ETH500,2021-04-22,04:22:02
QTR8176,2021-04-22,04:32:02
DLH403,2021-04-22,05:06:02
TOM887P,2021-04-22,05:10:02
BAW78,2021-04-22,05:13:02
DLH423,2021-04-22,05:22:02
BAW74,2021-04-22,05:28:02
LOT6310,2021-04-22,05:29:02
QTR8156,2021-04-22,05:39:02
UAL950,2021-04-22,05:48:02
MSR986,2021-04-22,05:56:02
CHG532,2021-04-22,06:00:02
VIR624W,2021-04-22,06:03:02
BAW112,2021-04-22,06:05:02
SIA322,2021-04-22,06:07:02
UAL989,2021-04-22,06:08:02
DLH419,2021-04-22,06:09:02
BAW12,2021-04-22,06:09:02
BAW34,2021-04-22,06:09:02
BAW294,2021-04-22,06:11:02
AAL100,2021-04-22,06:11:02
VIR132,2021-04-22,06:13:02
VIR606N,2021-04-22,06:13:02
ACA844,2021-04-22,06:14:02
AAL50,2021-04-22,06:15:02
TAP1363,2021-04-22,06:16:02
DAL32,2021-04-22,06:16:02
OMA2101,2021-04-22,06:19:02
AAL86,2021-04-22,06:20:02
UAL999,2021-04-22,06:21:02
UAL918,2021-04-22,06:21:02
BAW158,2021-04-22,06:24:02
QTR09L,2021-04-22,06:28:02
UAL14,2021-04-22,06:28:02
VIR526,2021-04-22,06:29:02
OMA2103,2021-04-22,06:32:02
AFR88CE,2021-04-22,06:33:02
KLM789,2021-04-22,06:35:02
BAW3595,2021-04-22,06:35:02
SLM994,2021-04-22,06:38:02
UAL2798,2021-04-22,06:39:02
BAW81V,2021-04-22,06:44:02
AIC161,2021-04-22,06:47:02
AFR28YJ,2021-04-22,06:50:02
ETD89G,2021-04-22,06:50:02
KLM1000,2021-04-22,06:52:02
BAW138,2021-04-22,06:53:02
ALK503,2021-04-22,06:54:02
DLH441,2021-04-22,06:57:02
UAL960,2021-04-22,06:58:02
AAL730,2021-04-22,07:10:02
VIR355B,2021-04-22,07:11:02
NJE969R,2021-04-22,07:12:02
BAW54,2021-04-22,07:13:03
BAW226,2021-04-22,07:18:02
THY6434,2021-04-22,07:21:02
UAL907,2021-04-22,07:22:02
ABB121,2021-04-22,07:23:02
BAW564Y,2021-04-22,07:26:02
BAW160,2021-04-22,07:26:02
UAL972,2021-04-22,07:27:02
UAL931,2021-04-22,07:28:02
