flight,date,time
RYR6LM,2023-01-28,00:00:02
RYR6MP,2023-01-28,00:01:02
RYR52EK,2023-01-28,00:01:02
WUK632,2023-01-28,00:07:02
WUK112B,2023-01-28,00:29:02
DHK451,2023-01-28,00:32:02
BCS465,2023-01-28,00:34:02
FJO649,2023-01-28,00:38:02
TAY011,2023-01-28,00:46:02
UPS214,2023-01-28,00:53:02
MNB225,2023-01-28,01:03:02
EZY47DX,2023-01-28,01:08:02
N504AC,2023-01-28,01:12:02
YUPZM,2023-01-28,01:22:02
AHO623W,2023-01-28,01:30:02
CMB119,2023-01-28,01:33:02
SPAR88,2023-01-28,01:36:02
BCS6YG,2023-01-28,02:09:02
ETH574,2023-01-28,02:45:02
NSZ2875,2023-01-28,02:53:02
DLH401,2023-01-28,02:58:02
DLH423,2023-01-28,03:02:02
BCS19U,2023-01-28,03:05:02
UAE6MR,2023-01-28,03:06:02
UPS208,2023-01-28,03:13:02
AAL293,2023-01-28,03:15:02
VJT785,2023-01-28,03:15:02
CHG552,2023-01-28,03:24:02
ETH552,2023-01-28,03:34:02
NPT5EF,2023-01-28,03:35:02
NYX301,2023-01-28,03:43:02
TEU9,2023-01-28,03:57:02
UAL83,2023-01-28,04:09:02
MSR986,2023-01-28,04:23:02
CFG2017,2023-01-28,04:31:02
UAL989,2023-01-28,04:32:02
NBT70V,2023-01-28,04:47:02
CFG3867,2023-01-28,04:49:02
AFR271,2023-01-28,04:50:02
UAL915,2023-01-28,04:52:02
QTR8164,2023-01-28,04:59:02
THT8,2023-01-28,05:04:02
BAW250,2023-01-28,05:07:02
TOM013,2023-01-28,05:12:02
UAL52,2023-01-28,05:17:02
VIR4C,2023-01-28,05:17:02
UAL950,2023-01-28,05:18:02
DLH463,2023-01-28,05:20:02
JBU1620,2023-01-28,05:21:02
WUK405,2023-01-28,05:24:02
JBU2143,2023-01-28,05:26:02
VIR104L,2023-01-28,05:27:02
BEL52B,2023-01-28,05:35:02
BAW40F,2023-01-28,05:38:02
N1955Q,2023-01-28,05:39:02
BAW6W,2023-01-28,05:40:02
DLH419,2023-01-28,05:43:02
AUA94,2023-01-28,05:45:02
ACA854,2023-01-28,05:45:02
VIR92,2023-01-28,05:46:02
SPAR85,2023-01-28,05:46:02
BAW32N,2023-01-28,05:49:02
AAL100,2023-01-28,05:54:02
UAL918,2023-01-28,05:55:02
CPA255,2023-01-28,05:57:02
BAW124,2023-01-28,05:57:02
UAL134,2023-01-28,05:58:02
