flight,date,time
N101QS,2022-04-23,00:00:02
RYR42XU,2022-04-23,00:01:02
MLD832,2022-04-23,00:03:02
RYR18AR,2022-04-23,00:05:02
GMPSB,2022-04-23,00:06:02
BCS450,2022-04-23,00:09:02
WUK1830,2022-04-23,00:15:02
NPT4171,2022-04-23,00:15:02
RYR78HB,2022-04-23,00:16:02
EZY72WM,2022-04-23,00:17:02
WZZ21EH,2022-04-23,00:19:02
EXS3M,2022-04-23,00:19:02
GTI8316,2022-04-23,00:19:02
RYR9HQ,2022-04-23,00:19:02
BCS7117,2022-04-23,00:23:02
BCS465,2022-04-23,00:26:02
EZY63EC,2022-04-23,00:26:02
RYR583U,2022-04-23,00:29:02
WUK32KR,2022-04-23,00:29:02
EXS622,2022-04-23,00:30:02
WUK4623,2022-04-23,00:33:02
RYR5007,2022-04-23,00:36:02
RYR18WW,2022-04-23,00:37:02
EZY64TN,2022-04-23,00:39:02
RYR1563,2022-04-23,00:41:02
ITY9493,2022-04-23,00:44:03
TOM749,2022-04-23,00:49:02
MPH6142,2022-04-23,00:55:02
RYR559W,2022-04-23,00:56:02
EZY6284,2022-04-23,00:57:02
EZY34VA,2022-04-23,00:59:02
EZY54AL,2022-04-23,01:07:02
WUK8130,2022-04-23,01:20:02
RYR7612,2022-04-23,01:22:02
EZY48QK,2022-04-23,01:24:02
RCH794,2022-04-23,01:31:02
EXS12PY,2022-04-23,01:36:02
EXS36BG,2022-04-23,01:41:02
WZZ407,2022-04-23,01:41:02
RYR26JC,2022-04-23,01:51:02
CMB573,2022-04-23,01:57:02
TOM3NT,2022-04-23,02:06:02
MNB1551,2022-04-23,02:11:02
EXS81FC,2022-04-23,02:22:02
RRR6629,2022-04-23,02:29:02
BCS6YG,2022-04-23,02:36:02
TOM825,2022-04-23,02:46:02
EXS17N,2022-04-23,02:55:02
IMX112,2022-04-23,02:58:02
BCS19U,2022-04-23,03:14:02
UPS217,2022-04-23,03:15:02
DLH401,2022-04-23,03:55:02
TAY4617,2022-04-23,04:02:02
DLH443,2022-04-23,04:02:02
AXY474K,2022-04-23,04:02:02
NPT4071,2022-04-23,04:13:02
CLX86M,2022-04-23,04:17:02
GTI4714,2022-04-23,04:19:02
VIR450,2022-04-23,04:24:02
KAC118,2022-04-23,04:26:02
QFA9,2022-04-23,04:27:02
VJT762,2022-04-23,04:27:02
NYX301,2022-04-23,04:27:02
TVF89HR,2022-04-23,04:29:02
ACA840,2022-04-23,04:36:03
ETH552,2022-04-23,04:36:03
FDX25,2022-04-23,04:36:03
CMB575,2022-04-23,04:40:02
BAW74,2022-04-23,04:40:02
DLH411,2022-04-23,04:47:02
GTI8378,2022-04-23,04:56:02
AAL716,2022-04-23,04:56:02
BAW56,2022-04-23,04:58:02
THY5TJ,2022-04-23,05:01:02
UAE6MR,2022-04-23,05:08:02
AAL704,2022-04-23,05:12:02
LGT5507,2022-04-23,05:15:02
CLX79N,2022-04-23,05:21:02
IMX359,2022-04-23,05:22:02
BAW16,2022-04-23,05:27:02
UAL915,2022-04-23,05:30:02
UAL918,2022-04-23,05:34:02
MAS2,2022-04-23,05:38:02
BAW106,2022-04-23,05:43:02
SIA322,2022-04-23,05:43:02
BAW246D,2022-04-23,05:44:02
AAL100,2022-04-23,05:47:02
TVF72AE,2022-04-23,05:48:02
KLM736,2022-04-23,05:48:02
BAW64M,2022-04-23,05:48:02
BCS464,2022-04-23,05:49:02
QTR8158,2022-04-23,05:50:02
VIR4C,2022-04-23,05:50:02
BAW58L,2022-04-23,05:54:02
UAL52,2022-04-23,05:54:02
UAL884,2022-04-23,05:55:02
TRA7T,2022-04-23,05:55:02
UAL950,2022-04-23,05:56:02
BAW6W,2022-04-23,05:57:02
BAW78,2022-04-23,05:59:02
QFA1,2022-04-23,05:59:02
DLH419,2022-04-23,06:00:02
ACA834,2022-04-23,06:02:02
DLH403,2022-04-23,06:03:02
CHG561,2022-04-23,06:03:02
JAF353,2022-04-23,06:03:02
BEL52B,2022-04-23,06:04:02
BAW9E,2022-04-23,06:06:02
ETD89G,2022-04-23,06:06:02
TRA5953,2022-04-23,06:07:02
ABB112,2022-04-23,06:07:02
JBU7,2022-04-23,06:08:02
DLH471,2022-04-23,06:09:02
AZG5962,2022-04-23,06:11:02
EXS2NR,2022-04-23,06:11:02
UAL110,2022-04-23,06:11:02
FIN4YC,2022-04-23,06:12:02
BAW40F,2022-04-23,06:12:02
SLM994,2022-04-23,06:13:02
EZY84RU,2022-04-23,06:14:03
EZY46NR,2022-04-23,06:15:02
BAW54,2022-04-23,06:15:02
SWR345,2022-04-23,06:16:02
BAW5CA,2022-04-23,06:16:02
EZS23ME,2022-04-23,06:16:02
EZY31NU,2022-04-23,06:17:02
EZY75TK,2022-04-23,06:17:02
ETH700,2022-04-23,06:17:02
KLM787,2022-04-23,06:17:02
DAL114,2022-04-23,06:17:02
MAA2552,2022-04-23,06:18:02
UAL999,2022-04-23,06:19:02
THY2,2022-04-23,06:21:02
WUK8354,2022-04-23,06:21:02
EXS56HD,2022-04-23,06:22:02
AUA4M,2022-04-23,06:22:02
VIR46K,2022-04-23,06:22:02
EZY46AQ,2022-04-23,06:23:02
UAL901,2022-04-23,06:24:02
UAL134,2022-04-23,06:24:02
EZY96KY,2022-04-23,06:25:02
AFR47XK,2022-04-23,06:25:02
DLH959,2022-04-23,06:25:02
ACA880,2022-04-23,06:25:02
RYR42FX,2022-04-23,06:26:02
AAL108,2022-04-23,06:26:02
BAW332,2022-04-23,06:26:02
TRA47Y,2022-04-23,06:27:02
EZY28WX,2022-04-23,06:28:02
DAL98,2022-04-23,06:28:02
EXS68KM,2022-04-23,06:28:02
CPA251,2022-04-23,06:29:02
RYR901,2022-04-23,06:29:02
RYR9KK,2022-04-23,06:29:02
BCS6768,2022-04-23,06:30:02
BAW142,2022-04-23,06:30:02
TOM2LT,2022-04-23,06:30:02
AFR82ZE,2022-04-23,06:31:02
EZY21FE,2022-04-23,06:32:03
BAW246,2022-04-23,06:32:03
TAP567C,2022-04-23,06:33:02
RYR2AJ,2022-04-23,06:33:02
RYR6UQ,2022-04-23,06:34:02
BAW472,2022-04-23,06:35:02
TAP136V,2022-04-23,06:35:02
AFR85XE,2022-04-23,06:36:02
BAW66V,2022-04-23,06:36:02
EXS62FG,2022-04-23,06:37:02
EZY62WD,2022-04-23,06:38:02
UAE3JF,2022-04-23,06:38:02
GFA007,2022-04-23,06:38:02
BAW365,2022-04-23,06:39:02
FYG411,2022-04-23,06:39:02
BEL9JQ,2022-04-23,06:39:02
ACA832,2022-04-23,06:40:02
SHT6C,2022-04-23,06:41:02
CJT957,2022-04-23,06:41:02
DAL130,2022-04-23,06:41:02
RYR86QR,2022-04-23,06:41:02
RYR66TU,2022-04-23,06:42:02
EZY8507,2022-04-23,06:42:02
AAL50,2022-04-23,06:43:02
DLH441,2022-04-23,06:44:02
AIC171,2022-04-23,06:44:02
EZY47YL,2022-04-23,06:45:02
RYR719R,2022-04-23,06:45:02
ETD49D,2022-04-23,06:46:02
DLH9H,2022-04-23,06:47:02
RYR3MN,2022-04-23,06:47:02
EJU72TH,2022-04-23,06:48:02
RYR7963,2022-04-23,06:48:02
TOM91A,2022-04-23,06:49:02
DLH983,2022-04-23,06:50:02
TAP753A,2022-04-23,06:50:02
NOZ64W,2022-04-23,06:50:02
BAW2822,2022-04-23,06:51:02
DAL30,2022-04-23,06:53:02
RYR7EX,2022-04-23,06:54:02
VLG564P,2022-04-23,06:54:02
RYR6089,2022-04-23,06:54:02
EZY65GK,2022-04-23,06:54:02
SPAR83,2022-04-23,06:55:02
ITY229,2022-04-23,06:55:02
BAW303,2022-04-23,06:55:02
EXS85RL,2022-04-23,06:55:02
BAW724,2022-04-23,06:56:02
BAW389,2022-04-23,06:56:02
BAW81V,2022-04-23,06:57:02
RYR3DT,2022-04-23,06:57:02
EZY9001,2022-04-23,06:57:02
AFR379,2022-04-23,06:57:02
DAL224,2022-04-23,06:58:02
RYR9612,2022-04-23,06:58:02
BLA1331,2022-04-23,06:58:02
BAW20NP,2022-04-23,06:59:02
EZY825,2022-04-23,06:59:02
SHT13C,2022-04-23,06:59:02
BAW18B,2022-04-23,06:59:02
RRR2300,2022-04-23,06:59:02
ACA854,2022-04-23,07:00:02
ABR551,2022-04-23,07:00:02
QTR55B,2022-04-23,07:01:02
SAM835,2022-04-23,07:01:02
RYR7119,2022-04-23,07:02:02
WUK9GB,2022-04-23,07:02:02
AFR77RM,2022-04-23,07:02:02
UAL960,2022-04-23,07:02:02
EZY58UV,2022-04-23,07:02:02
RYR1RE,2022-04-23,07:03:02
DLH439,2022-04-23,07:03:02
THA910,2022-04-23,07:03:02
SZS500,2022-04-23,07:04:02
AFR42RP,2022-04-23,07:04:02
EZY52UD,2022-04-23,07:04:02
WUK42JA,2022-04-23,07:04:02
RYR5993,2022-04-23,07:04:02
BAW2CM,2022-04-23,07:04:02
EZY96CB,2022-04-23,07:04:02
VLG6305,2022-04-23,07:05:02
VIR132,2022-04-23,07:05:02
NOZ8AG,2022-04-23,07:05:02
SZS1530,2022-04-23,07:06:02
BEL2WE,2022-04-23,07:06:02
RYR763Y,2022-04-23,07:06:02
RYR6AF,2022-04-23,07:06:02
TOM4HX,2022-04-23,07:07:02
TAP669A,2022-04-23,07:07:02
BAW2712,2022-04-23,07:07:02
DAL198,2022-04-23,07:07:02
RYR82CX,2022-04-23,07:07:02
DAL140,2022-04-23,07:07:02
ACA864,2022-04-23,07:08:02
BAW963H,2022-04-23,07:09:03
EZY61KM,2022-04-23,07:09:03
THY8ZF,2022-04-23,07:09:03
JAF165,2022-04-23,07:09:03
SVA111,2022-04-23,07:10:02
RYR9WV,2022-04-23,07:10:02
EZY75CR,2022-04-23,07:11:02
SAS1803,2022-04-23,07:11:02
AAL106,2022-04-23,07:11:02
BAW812,2022-04-23,07:12:02
WUK2112,2022-04-23,07:12:02
SWR359,2022-04-23,07:12:02
RYR68RZ,2022-04-23,07:12:02
BAW552,2022-04-23,07:13:02
UAL958,2022-04-23,07:14:02
RUK6KM,2022-04-23,07:14:02
DLH2RM,2022-04-23,07:14:02
EXS66RP,2022-04-23,07:14:02
SWR33K,2022-04-23,07:15:02
BAW366U,2022-04-23,07:16:02
BAW935,2022-04-23,07:16:02
EZY16BG,2022-04-23,07:16:02
TRA99W,2022-04-23,07:16:02
THT8,2022-04-23,07:16:02
BAW86LG,2022-04-23,07:17:02
RYR4NB,2022-04-23,07:17:02
NOZ1750,2022-04-23,07:17:02
RCH320,2022-04-23,07:17:02
RYR98MM,2022-04-23,07:17:02
EJU13NF,2022-04-23,07:17:02
BAW751,2022-04-23,07:18:02
BAW64LC,2022-04-23,07:19:02
EZY19KC,2022-04-23,07:19:02
AAL730,2022-04-23,07:19:02
RYR48DY,2022-04-23,07:20:02
EZY79QT,2022-04-23,07:20:02
UAL57,2022-04-23,07:20:02
DLH425,2022-04-23,07:21:02
SIA306,2022-04-23,07:21:02
CFE1AM,2022-04-23,07:22:02
BAW564Y,2022-04-23,07:22:02
RYR936K,2022-04-23,07:22:02
AFR39NA,2022-04-23,07:22:02
ACA872,2022-04-23,07:23:02
BAW32N,2022-04-23,07:23:02
EXS76BE,2022-04-23,07:23:02
RYR358G,2022-04-23,07:24:02
TFL7TG,2022-04-23,07:24:02
BAW22TK,2022-04-23,07:24:02
EXS1SW,2022-04-23,07:24:02
BAW901U,2022-04-23,07:26:02
SHT259L,2022-04-23,07:26:02
FIN8AK,2022-04-23,07:26:02
RYR29KJ,2022-04-23,07:26:02
BAW494,2022-04-23,07:27:02
RYR29ZZ,2022-04-23,07:27:02
DAL58,2022-04-23,07:27:02
NOZ9CQ,2022-04-23,07:27:02
WUK3865,2022-04-23,07:27:02
RYR89JF,2022-04-23,07:28:02
TOM1XV,2022-04-23,07:28:02
EWG8V,2022-04-23,07:28:02
BAW990,2022-04-23,07:29:02
AFR94DC,2022-04-23,07:29:02
BAW25G,2022-04-23,07:30:02
EXS6RG,2022-04-23,07:30:02
SWR31J,2022-04-23,07:31:03
BAW800,2022-04-23,07:31:03
RYR8J,2022-04-23,07:31:03
BAW20R,2022-04-23,07:31:03
RYR54RJ,2022-04-23,07:31:03
RYR7BE,2022-04-23,07:32:02
DAL16,2022-04-23,07:32:02
RYR11ZC,2022-04-23,07:32:02
SHT3N,2022-04-23,07:33:02
AAL20,2022-04-23,07:33:02
EZY25XR,2022-04-23,07:33:02
TOM3TB,2022-04-23,07:33:02
RYR43BD,2022-04-23,07:35:02
EZY72FB,2022-04-23,07:35:02
RYR7TK,2022-04-23,07:36:02
EIN52A,2022-04-23,07:36:02
RYR3SU,2022-04-23,07:36:02
DBJKP,2022-04-23,07:36:02
EZY97FM,2022-04-23,07:36:02
DAL10,2022-04-23,07:37:02
DLH2XA,2022-04-23,07:37:02
BAW304,2022-04-23,07:37:02
SHT86L,2022-04-23,07:38:02
AJT3022,2022-04-23,07:38:02
NJE535R,2022-04-23,07:39:02
BAW284E,2022-04-23,07:39:02
BAW2767,2022-04-23,07:39:02
DLH4PV,2022-04-23,07:39:02
BAW723,2022-04-23,07:39:02
EZY64LA,2022-04-23,07:39:02
EXS49D,2022-04-23,07:39:02
BAW964H,2022-04-23,07:40:02
RYR1647,2022-04-23,07:40:02
BAW330J,2022-04-23,07:40:02
EZY12MB,2022-04-23,07:40:02
EZY31ZH,2022-04-23,07:40:02
BAW853S,2022-04-23,07:41:02
EWG460,2022-04-23,07:41:02
DLH6LL,2022-04-23,07:41:02
RYR12GR,2022-04-23,07:42:02
EZY84ND,2022-04-23,07:42:02
AAL736,2022-04-23,07:42:02
RYR57MG,2022-04-23,07:42:02
WUK90ES,2022-04-23,07:42:02
EIN63N,2022-04-23,07:43:02
BAW682Z,2022-04-23,07:43:02
SHT251K,2022-04-23,07:43:02
BAW947L,2022-04-23,07:43:02
BAW902N,2022-04-23,07:44:02
RYR6791,2022-04-23,07:44:02
BAW377,2022-04-23,07:44:02
EXS51ER,2022-04-23,07:44:02
EJU85YH,2022-04-23,07:45:02
KLM31A,2022-04-23,07:45:02
BAW84W,2022-04-23,07:45:02
BAW4AB,2022-04-23,07:45:02
SAS6003,2022-04-23,07:46:02
UAL972,2022-04-23,07:46:02
BAW811,2022-04-23,07:46:02
AFR347,2022-04-23,07:46:02
BAW709,2022-04-23,07:47:02
EZY46KL,2022-04-23,07:47:02
NOZ6NP,2022-04-23,07:47:02
RYR41VB,2022-04-23,07:48:02
EZY29HK,2022-04-23,07:48:02
RYR28EY,2022-04-23,07:48:02
