flight,date,time
RYR7WR,2022-04-17,00:00:02
RYR59BD,2022-04-17,00:00:02
RYR559W,2022-04-17,00:00:02
RYR57ER,2022-04-17,00:01:02
RYR6DG,2022-04-17,00:01:02
RYR93CD,2022-04-17,00:10:02
MABEU,2022-04-17,00:10:02
EZY94QL,2022-04-17,00:10:02
EZY17TW,2022-04-17,00:11:02
RYR29YA,2022-04-17,00:11:02
EIN799,2022-04-17,00:18:03
RYR932T,2022-04-17,00:26:02
RYR7573,2022-04-17,00:28:02
TOM5KY,2022-04-17,00:28:02
RCH256,2022-04-17,00:31:02
EWG253,2022-04-17,00:36:02
RYR28FN,2022-04-17,00:37:02
TOM76M,2022-04-17,00:42:02
EZY73KC,2022-04-17,00:49:02
EZY54AL,2022-04-17,00:54:02
EXS36BG,2022-04-17,00:57:02
EXS12PY,2022-04-17,01:06:02
RYR1381,2022-04-17,01:08:02
VLG8561,2022-04-17,01:12:02
EZY59PK,2022-04-17,01:22:02
FDX5213,2022-04-17,01:39:02
EZY48QK,2022-04-17,01:39:02
UAE242,2022-04-17,01:40:02
FRX621,2022-04-17,01:45:02
EZY81NK,2022-04-17,01:48:02
EZY13CX,2022-04-17,01:51:02
RCH135,2022-04-17,01:56:02
WUK4452,2022-04-17,02:21:02
RCH317,2022-04-17,02:30:02
CHG562,2022-04-17,02:31:02
FDX5021,2022-04-17,02:39:02
DLH417,2022-04-17,02:49:02
UPS225,2022-04-17,02:52:02
EXS74B,2022-04-17,03:07:02
UAE1CA,2022-04-17,03:10:02
CLX97F,2022-04-17,03:13:02
CJT1893,2022-04-17,03:13:02
ENT555,2022-04-17,03:14:02
AAL160,2022-04-17,03:15:02
DLH443,2022-04-17,03:24:02
EXS84GV,2022-04-17,03:24:02
DLH401,2022-04-17,03:25:02
WUK2972,2022-04-17,03:26:02
EXS17N,2022-04-17,03:32:02
ACA840,2022-04-17,04:09:02
ETH500,2022-04-17,04:11:02
AAL716,2022-04-17,04:13:02
TVF89HR,2022-04-17,04:17:02
QFA9,2022-04-17,04:19:02
CMB589,2022-04-17,04:24:02
ETH552,2022-04-17,04:28:02
UAL124,2022-04-17,04:29:02
AAL704,2022-04-17,04:32:02
DLH423,2022-04-17,04:35:02
DLH411,2022-04-17,04:38:02
AUA90,2022-04-17,04:44:02
VIR450,2022-04-17,04:47:02
BAW74,2022-04-17,04:53:02
ABR441,2022-04-17,05:00:02
DLH403,2022-04-17,05:01:02
DLH431,2022-04-17,05:05:02
TRA30U,2022-04-17,05:07:03
N883A,2022-04-17,05:11:02
JAF162,2022-04-17,05:19:02
BAW262,2022-04-17,05:21:02
AUA66,2022-04-17,05:21:02
ACA834,2022-04-17,05:24:02
AAL100,2022-04-17,05:27:02
BAW16,2022-04-17,05:34:02
AAL110,2022-04-17,05:36:02
BEL52B,2022-04-17,05:37:02
VIR4C,2022-04-17,05:39:02
MAS2,2022-04-17,05:45:02
ACA880,2022-04-17,05:45:02
HBJGE,2022-04-17,05:46:02
BAW124,2022-04-17,05:46:02
BAW9E,2022-04-17,05:47:02
CMB573,2022-04-17,05:48:02
UAL134,2022-04-17,05:49:02
BAW40F,2022-04-17,05:50:02
DLH445,2022-04-17,05:51:02
CLX46V,2022-04-17,05:52:02
BAW58L,2022-04-17,05:52:02
BAW106,2022-04-17,05:53:02
AAL108,2022-04-17,05:54:02
BAW78,2022-04-17,05:55:02
QFA1,2022-04-17,05:57:02
JAL41,2022-04-17,05:58:02
AAL50,2022-04-17,05:58:02
KLM736,2022-04-17,05:59:02
