flight,date,time
RYR18AR,2022-06-04,00:00:02
RYR59BD,2022-06-04,00:00:02
RYR58NM,2022-06-04,00:00:02
RYR9DN,2022-06-04,00:03:02
EXS18G,2022-06-04,00:05:02
EZY31GB,2022-06-04,00:06:03
EXS13TX,2022-06-04,00:10:02
RYR8129,2022-06-04,00:11:03
MNB1551,2022-06-04,00:18:02
EZY31QK,2022-06-04,00:19:02
RYR42XU,2022-06-04,00:24:02
TOM6VJ,2022-06-04,00:25:03
BCS465,2022-06-04,00:28:02
RYR7WR,2022-06-04,00:29:02
EXS2T,2022-06-04,00:30:02
EXS48FW,2022-06-04,00:31:02
RYR583U,2022-06-04,00:33:02
EXS95YL,2022-06-04,00:41:02
EZY68CN,2022-06-04,00:43:02
EXS85GN,2022-06-04,00:45:02
RYR1563,2022-06-04,00:47:02
RYR5007,2022-06-04,00:51:02
TOM7KV,2022-06-04,00:55:02
TOM2253,2022-06-04,00:58:02
UPS214,2022-06-04,01:05:02
RYR69QY,2022-06-04,01:06:02
RYR18WW,2022-06-04,01:08:02
BCS72J,2022-06-04,01:09:02
EZY79XD,2022-06-04,01:13:02
TOM52D,2022-06-04,01:17:02
RYR559W,2022-06-04,01:17:02
EZY54AL,2022-06-04,01:17:02
WUK8130,2022-06-04,01:21:02
TOM7GL,2022-06-04,01:21:02
TOM4BG,2022-06-04,01:21:02
EZY64TN,2022-06-04,01:24:02
AEE631,2022-06-04,01:40:02
EZY6284,2022-06-04,01:43:02
EXS12PY,2022-06-04,01:55:02
EZY93TB,2022-06-04,01:55:02
RYR6QM,2022-06-04,01:57:02
RYR78HB,2022-06-04,01:57:02
ICL952,2022-06-04,02:01:02
TOM3PH,2022-06-04,02:01:02
EXS4MP,2022-06-04,02:02:02
TOM6TB,2022-06-04,02:04:02
GTI4705,2022-06-04,02:10:02
EXS94RD,2022-06-04,02:13:02
EZY34VA,2022-06-04,02:14:02
EXS96T,2022-06-04,02:15:02
EXS52EN,2022-06-04,02:29:02
ETH3806,2022-06-04,02:34:02
WUK905,2022-06-04,02:51:02
EXS3M,2022-06-04,03:00:02
BCS19U,2022-06-04,03:08:02
TOM3NT,2022-06-04,03:17:02
TOM38B,2022-06-04,03:17:02
ACA7270,2022-06-04,03:19:02
EZY48QK,2022-06-04,03:24:02
CFRJZ,2022-06-04,03:32:02
UPS217,2022-06-04,03:33:02
ETH574,2022-06-04,03:51:02
NPT4071,2022-06-04,03:53:02
DLH401,2022-06-04,03:57:02
ETH500,2022-06-04,04:05:02
ETH552,2022-06-04,04:09:02
EXS2H,2022-06-04,04:11:02
N1108M,2022-06-04,04:15:02
TVF89HR,2022-06-04,04:17:02
EXS17N,2022-06-04,04:20:02
DLH443,2022-06-04,04:20:02
FIA712,2022-06-04,04:22:02
VIR450,2022-06-04,04:22:02
ICE548,2022-06-04,04:26:02
CFG2017,2022-06-04,04:29:02
FDX25,2022-06-04,04:36:02
KAC118,2022-06-04,04:37:02
NYX301,2022-06-04,04:42:02
TRA357B,2022-06-04,04:47:02
UAE6MR,2022-06-04,04:53:02
BAW56,2022-06-04,04:55:02
ACA840,2022-06-04,04:58:02
ABR441,2022-06-04,04:59:02
BAW16,2022-06-04,05:07:03
DLH423,2022-06-04,05:08:02
BAW262,2022-06-04,05:14:02
QFA9,2022-06-04,05:15:02
AAL716,2022-06-04,05:15:02
AAL70,2022-06-04,05:17:02
CAZ801,2022-06-04,05:18:02
DLH427,2022-06-04,05:31:02
UAL915,2022-06-04,05:33:02
BTX1A,2022-06-04,05:36:02
DLH479,2022-06-04,05:40:02
UAL30,2022-06-04,05:40:02
CPA251,2022-06-04,05:41:02
MAS2,2022-06-04,05:41:02
VIR4C,2022-06-04,05:42:02
UAL106,2022-06-04,05:46:02
QFA1,2022-06-04,05:49:02
BAW58L,2022-06-04,05:51:02
ACA886,2022-06-04,05:52:02
UAL989,2022-06-04,05:53:02
TVF72AE,2022-06-04,05:54:02
EZY8495,2022-06-04,05:55:02
BAW40F,2022-06-04,05:56:02
DLH431,2022-06-04,05:57:02
BCS464,2022-06-04,05:58:02
SIA322,2022-06-04,06:00:02
DAL22,2022-06-04,06:01:02
UAL918,2022-06-04,06:04:02
AAL50,2022-06-04,06:05:02
VIR136,2022-06-04,06:07:03
JBU7,2022-06-04,06:08:02
CGNRC,2022-06-04,06:09:02
CPA037,2022-06-04,06:09:02
UAL999,2022-06-04,06:10:02
ETH700,2022-06-04,06:10:02
JAF165,2022-06-04,06:11:02
DAL114,2022-06-04,06:11:02
ETD89G,2022-06-04,06:11:02
AAR587,2022-06-04,06:13:02
UAL950,2022-06-04,06:14:02
AAL86,2022-06-04,06:14:02
EZS23ME,2022-06-04,06:14:02
ABX957,2022-06-04,06:16:02
TAP136V,2022-06-04,06:16:02
AFR379,2022-06-04,06:16:02
DLH419,2022-06-04,06:17:02
SWR345,2022-06-04,06:17:02
BAW6W,2022-06-04,06:17:02
UAL110,2022-06-04,06:19:02
TRA5953,2022-06-04,06:20:02
AUA4M,2022-06-04,06:20:02
BCS6768,2022-06-04,06:21:02
BAW78,2022-06-04,06:22:02
QTR8158,2022-06-04,06:22:02
EZY75TK,2022-06-04,06:22:02
BEL52B,2022-06-04,06:23:02
EXS56HD,2022-06-04,06:23:02
BAW32N,2022-06-04,06:23:02
AAL108,2022-06-04,06:24:02
TRA7T,2022-06-04,06:26:02
JAF353,2022-06-04,06:26:02
TOM2LT,2022-06-04,06:26:02
QTR66G,2022-06-04,06:26:02
TAP567C,2022-06-04,06:26:02
KLM787,2022-06-04,06:26:02
EZY21FE,2022-06-04,06:27:02
BAW5CA,2022-06-04,06:27:02
BAW4EA,2022-06-04,06:27:02
RYR9KK,2022-06-04,06:30:03
UAL958,2022-06-04,06:30:03
BAW472,2022-06-04,06:30:03
EXS35PE,2022-06-04,06:31:02
EXS69AL,2022-06-04,06:31:02
ABB112,2022-06-04,06:33:02
QTR55X,2022-06-04,06:34:02
BAW332,2022-06-04,06:34:02
BAW365,2022-06-04,06:35:02
AFR82ZE,2022-06-04,06:35:02
UAE3JF,2022-06-04,06:36:02
RYR42FX,2022-06-04,06:36:02
ETD49D,2022-06-04,06:37:02
VIR46K,2022-06-04,06:37:02
RYR719R,2022-06-04,06:38:02
GFA007,2022-06-04,06:38:02
RYR66TU,2022-06-04,06:38:02
ACA864,2022-06-04,06:38:02
UPS210,2022-06-04,06:39:02
RYR6UQ,2022-06-04,06:41:02
TOM23M,2022-06-04,06:43:02
QTR8164,2022-06-04,06:43:02
TRA47Y,2022-06-04,06:43:02
UAL901,2022-06-04,06:44:02
DLH9H,2022-06-04,06:44:02
DLH471,2022-06-04,06:44:02
BAW427,2022-06-04,06:46:02
THA910,2022-06-04,06:47:02
TRA635R,2022-06-04,06:47:02
RYR86QR,2022-06-04,06:47:02
RYR7EX,2022-06-04,06:47:02
TOM34Y,2022-06-04,06:48:02
BAW246,2022-06-04,06:48:02
NOZ64W,2022-06-04,06:48:02
DAL86,2022-06-04,06:49:02
EJU72TH,2022-06-04,06:49:02
LOT286,2022-06-04,06:49:02
AFR77RM,2022-06-04,06:50:02
RYR6089,2022-06-04,06:50:02
AAL100,2022-06-04,06:50:02
ACA844,2022-06-04,06:51:02
DLH441,2022-06-04,06:51:02
BAW25G,2022-06-04,06:51:02
RYR3MN,2022-06-04,06:52:02
SZS1530,2022-06-04,06:52:02
EXS65BM,2022-06-04,06:52:02
KLM1058,2022-06-04,06:52:02
EZY62WD,2022-06-04,06:53:02
RYR54DE,2022-06-04,06:54:02
DLH449,2022-06-04,06:54:02
BAW138,2022-06-04,06:55:02
BEL9JQ,2022-06-04,06:55:02
DAL16,2022-06-04,06:55:02
RYR5993,2022-06-04,06:56:02
RYR7963,2022-06-04,06:57:02
EZY96PN,2022-06-04,06:59:02
RYR98MM,2022-06-04,06:59:02
TRA27M,2022-06-04,06:59:02
BAW87J,2022-06-04,07:00:02
