flight,date,time
BCS72J,2022-06-09,00:00:03
EZY58FA,2022-06-09,00:00:03
BCS6TL,2022-06-09,00:01:02
EXS71MH,2022-06-09,00:01:02
TOM78D,2022-06-09,00:03:02
WUK2046,2022-06-09,00:04:02
EZY19KG,2022-06-09,00:09:02
RYR8YV,2022-06-09,00:09:02
RYR7WR,2022-06-09,00:11:02
EXS6K,2022-06-09,00:11:02
TOM46T,2022-06-09,00:15:02
TOM8XE,2022-06-09,00:15:02
EZY14BE,2022-06-09,00:17:02
EXS81FC,2022-06-09,00:18:02
BCS473,2022-06-09,00:18:02
RYR57ER,2022-06-09,00:20:02
PGT81D,2022-06-09,00:23:03
EZY14NZ,2022-06-09,00:27:02
WUK905,2022-06-09,00:31:02
EZY26HM,2022-06-09,00:35:02
RYR583U,2022-06-09,00:35:02
RYR69,2022-06-09,00:36:02
RYR469H,2022-06-09,00:36:02
BCS7117,2022-06-09,00:37:02
EZY26AE,2022-06-09,00:38:02
ABX983,2022-06-09,00:41:02
EZY21VV,2022-06-09,00:42:02
EXS96PX,2022-06-09,00:42:02
EXS45UN,2022-06-09,00:42:02
RYR4MK,2022-06-09,00:50:02
ABX957,2022-06-09,00:53:02
EZY53TH,2022-06-09,00:54:02
EZY91DR,2022-06-09,00:54:02
WUK1050,2022-06-09,00:57:02
WZZ81HX,2022-06-09,00:59:02
TOM8AT,2022-06-09,00:59:02
LVKAX,2022-06-09,00:59:02
RYR12DV,2022-06-09,01:02:02
EXS45D,2022-06-09,01:04:02
RYR3207,2022-06-09,01:07:02
TOM6313,2022-06-09,01:11:02
TOM7AY,2022-06-09,01:15:02
GLOBX,2022-06-09,01:16:02
EZY13CX,2022-06-09,01:17:02
QTR87P,2022-06-09,01:18:02
EXS1VE,2022-06-09,01:20:02
ETH3509,2022-06-09,01:20:02
EXS12PY,2022-06-09,01:22:02
TOM3JN,2022-06-09,01:24:02
WUK8130,2022-06-09,01:26:02
EZY2086,2022-06-09,01:27:02
BCS453,2022-06-09,01:30:02
BCS461,2022-06-09,01:30:02
TOM7YB,2022-06-09,01:34:03
VLG8561,2022-06-09,01:34:03
NYX300,2022-06-09,01:35:02
TOM13W,2022-06-09,01:36:02
SHF534,2022-06-09,01:37:02
TOM12A,2022-06-09,01:39:02
EZY75KL,2022-06-09,01:43:02
EZY93TB,2022-06-09,01:47:02
EZY48QK,2022-06-09,01:48:02
TOM6CG,2022-06-09,01:53:02
MNB351,2022-06-09,01:56:02
EZY38FZ,2022-06-09,01:58:02
EXS84GV,2022-06-09,01:58:02
UPS232,2022-06-09,02:00:02
EXS66FT,2022-06-09,02:01:02
EXS52EN,2022-06-09,02:08:03
HYP001,2022-06-09,02:10:02
