flight,date,time
CLB943,2023-02-04,00:00:02
WUK112B,2023-02-04,00:02:02
EZY94PL,2023-02-04,00:09:02
VIR449,2023-02-04,00:13:02
QTR8099,2023-02-04,00:15:02
NJE781D,2023-02-04,00:16:02
BCS465,2023-02-04,00:25:02
OKFTR,2023-02-04,00:26:02
BCS7017,2023-02-04,00:33:02
TAY4168,2023-02-04,00:39:02
WUK632,2023-02-04,01:18:02
UAE1CA,2023-02-04,01:45:02
DHK078,2023-02-04,01:48:02
SVA022,2023-02-04,01:53:02
BOX193,2023-02-04,02:08:02
EZY47DX,2023-02-04,02:14:02
BCS6YG,2023-02-04,02:19:02
QTR8134,2023-02-04,02:25:02
NSZ2875,2023-02-04,02:30:02
AZD112,2023-02-04,02:58:02
ETH574,2023-02-04,03:06:02
DHK103,2023-02-04,03:11:02
UAE6MR,2023-02-04,03:12:02
DLH401,2023-02-04,03:18:02
UPS208,2023-02-04,03:19:02
AAL145,2023-02-04,03:34:02
THY6219,2023-02-04,03:43:02
TWY100,2023-02-04,03:44:02
NPT5EF,2023-02-04,03:45:02
NYX301,2023-02-04,03:48:02
ETH552,2023-02-04,03:59:02
ACA840,2023-02-04,03:59:02
AFR333,2023-02-04,04:00:02
UPS221,2023-02-04,04:12:02
ITY609,2023-02-04,04:18:02
AAL716,2023-02-04,04:22:02
BAW74,2023-02-04,04:27:02
UAL989,2023-02-04,04:32:02
AAL704,2023-02-04,04:46:02
MSTAR,2023-02-04,04:47:02
KAC118,2023-02-04,04:49:02
DLH411,2023-02-04,04:51:02
FDX25,2023-02-04,04:54:02
AZD359,2023-02-04,04:58:02
UAL40,2023-02-04,04:59:02
UAL52,2023-02-04,05:02:02
BAW78,2023-02-04,05:13:02
JBU1620,2023-02-04,05:20:03
DLH463,2023-02-04,05:21:02
DLH403,2023-02-04,05:24:02
QTR8164,2023-02-04,05:27:02
QQE847,2023-02-04,05:29:02
BEL52B,2023-02-04,05:29:02
SVA036,2023-02-04,05:34:02
SPAR17,2023-02-04,05:35:02
OCN79,2023-02-04,05:35:02
VIR104L,2023-02-04,05:37:02
UAL106,2023-02-04,05:39:02
DAL86,2023-02-04,05:40:02
SWR87,2023-02-04,05:40:02
AAL20,2023-02-04,05:41:02
DAL258,2023-02-04,05:41:02
BAW25GP,2023-02-04,05:43:02
BAW250,2023-02-04,05:45:02
BAW9E,2023-02-04,05:47:02
VIR92,2023-02-04,05:48:02
BAW32N,2023-02-04,05:51:02
BAW106,2023-02-04,05:55:02
DAL16,2023-02-04,05:56:02
BAW6W,2023-02-04,05:58:03
UAL134,2023-02-04,05:58:03
UAL958,2023-02-04,05:58:03
UAL918,2023-02-04,06:00:02
TOM013,2023-02-04,06:02:02
KLM730,2023-02-04,06:02:02
TOM065,2023-02-04,06:04:02
CPA255,2023-02-04,06:04:02
VIR118,2023-02-04,06:04:02
SIA322,2023-02-04,06:05:02
BAW5CA,2023-02-04,06:05:02
BAW81V,2023-02-04,06:05:02
AAL174,2023-02-04,06:05:02
NBT70V,2023-02-04,06:06:02
WUK1639,2023-02-04,06:08:02
DAL72,2023-02-04,06:08:02
BAW2CM,2023-02-04,06:12:02
BAW42,2023-02-04,06:12:02
UAL950,2023-02-04,06:12:02
AAL70,2023-02-04,06:14:02
SWR79MG,2023-02-04,06:15:02
QTR88A,2023-02-04,06:15:02
EXS89PK,2023-02-04,06:16:02
KLM690,2023-02-04,06:16:02
THA910,2023-02-04,06:17:02
AUA4M,2023-02-04,06:17:02
DAL220,2023-02-04,06:17:02
AFR379,2023-02-04,06:17:02
AAL92,2023-02-04,06:18:02
VPCZA,2023-02-04,06:18:02
AAL100,2023-02-04,06:18:02
TAP63V,2023-02-04,06:19:02
BAW16,2023-02-04,06:19:02
EZY97MK,2023-02-04,06:20:02
WUK890,2023-02-04,06:21:02
DAL232,2023-02-04,06:21:02
BAW472,2023-02-04,06:22:02
AFR93ZV,2023-02-04,06:22:02
AAL730,2023-02-04,06:22:02
RYR8P,2023-02-04,06:22:02
BAW124,2023-02-04,06:22:02
KLM1058,2023-02-04,06:22:02
WUK5205,2023-02-04,06:23:02
UAL14,2023-02-04,06:24:02
BAW389,2023-02-04,06:24:02
KLM1046,2023-02-04,06:24:02
DAL130,2023-02-04,06:24:02
BCS464,2023-02-04,06:25:02
ACA854,2023-02-04,06:26:02
EXS98BS,2023-02-04,06:26:02
CHG561,2023-02-04,06:30:02
BAW8608,2023-02-04,06:31:02
OCN2101,2023-02-04,06:31:02
EZY39LB,2023-02-04,06:33:02
RYR8LV,2023-02-04,06:34:02
KLM1000,2023-02-04,06:34:02
DLH419,2023-02-04,06:34:02
RYR4TP,2023-02-04,06:34:02
DAL30,2023-02-04,06:35:02
EZY45MT,2023-02-04,06:35:02
ORT01,2023-02-04,06:35:02
BAW176A,2023-02-04,06:38:03
TOM9HV,2023-02-04,06:38:03
TOM6KL,2023-02-04,06:38:03
BAW53YR,2023-02-04,06:39:02
IJM572,2023-02-04,06:40:02
RYR915U,2023-02-04,06:40:02
WUK403,2023-02-04,06:40:02
CMB161,2023-02-04,06:41:02
EZY28YT,2023-02-04,06:41:02
SAS500,2023-02-04,06:42:02
RYR2LH,2023-02-04,06:42:02
UAL880,2023-02-04,06:42:02
DLH9H,2023-02-04,06:43:02
SAS1530,2023-02-04,06:44:02
BEL11Y,2023-02-04,06:44:02
RYR5ZT,2023-02-04,06:44:02
AFR56CB,2023-02-04,06:45:02
WUK1108,2023-02-04,06:46:02
JBU43,2023-02-04,06:47:02
BAW935,2023-02-04,06:47:02
TOM6GA,2023-02-04,06:47:02
BEL9HZ,2023-02-04,06:47:02
BAW456,2023-02-04,06:47:02
AFR92HH,2023-02-04,06:47:02
EXS56WG,2023-02-04,06:47:02
EXS83M,2023-02-04,06:47:02
DLH441,2023-02-04,06:48:02
DLH8PL,2023-02-04,06:48:02
LOT286,2023-02-04,06:49:02
EZY69XH,2023-02-04,06:49:02
BAW246,2023-02-04,06:50:02
SHT3U,2023-02-04,06:51:02
AFR37UP,2023-02-04,06:51:02
VLG5BK,2023-02-04,06:52:02
TOM027,2023-02-04,06:52:02
RYR1TC,2023-02-04,06:52:02
VIR106F,2023-02-04,06:53:02
DAL134,2023-02-04,06:54:02
BAW812,2023-02-04,06:54:02
SHT18Z,2023-02-04,06:55:02
RYR9XP,2023-02-04,06:56:02
UAE3JF,2023-02-04,06:56:02
RYR4L,2023-02-04,06:56:02
ITY229,2023-02-04,06:57:02
TVF61NR,2023-02-04,06:58:02
EZY18WT,2023-02-04,06:58:02
RYR56BY,2023-02-04,06:59:02
BAW948M,2023-02-04,06:59:02
DLH2PM,2023-02-04,06:59:02
RYR5LE,2023-02-04,07:00:02
DAL140,2023-02-04,07:00:02
AFR62NJ,2023-02-04,07:01:02
VLG9NM,2023-02-04,07:01:02
BAW84W,2023-02-04,07:01:02
QTR48W,2023-02-04,07:01:02
RYR8VK,2023-02-04,07:02:02
BAW48HY,2023-02-04,07:02:02
AAL86,2023-02-04,07:03:02
EZY62TX,2023-02-04,07:03:02
EZY63PQ,2023-02-04,07:03:02
UAL972,2023-02-04,07:04:02
EZY42LR,2023-02-04,07:04:02
BAW964H,2023-02-04,07:05:02
UAL901,2023-02-04,07:05:02
UAL960,2023-02-04,07:05:02
RYR2ZD,2023-02-04,07:06:02
AFR29ZW,2023-02-04,07:06:02
BAW2AM,2023-02-04,07:07:02
EXS72TP,2023-02-04,07:07:02
BAW18B,2023-02-04,07:08:02
EZY6735,2023-02-04,07:08:02
DIBTC,2023-02-04,07:08:02
EZY6909,2023-02-04,07:08:02
SHT13C,2023-02-04,07:09:02
SHT4A,2023-02-04,07:09:02
EZY59NJ,2023-02-04,07:09:02
BAW244,2023-02-04,07:10:02
BAW724,2023-02-04,07:11:02
WZZ84YK,2023-02-04,07:13:02
BAW116,2023-02-04,07:13:02
EZY17ML,2023-02-04,07:14:02
RYR7TK,2023-02-04,07:14:02
THY7XS,2023-02-04,07:14:02
WZZ4FX,2023-02-04,07:14:02
RYR8ZY,2023-02-04,07:15:02
BAW5CR,2023-02-04,07:15:02
BAW377,2023-02-04,07:15:02
EZY78TL,2023-02-04,07:15:02
EZY84FY,2023-02-04,07:15:02
BAW66V,2023-02-04,07:16:02
EZY48FQ,2023-02-04,07:16:02
AAL48,2023-02-04,07:16:02
SWR9UE,2023-02-04,07:17:02
EIN836,2023-02-04,07:18:02
WUK2,2023-02-04,07:18:02
CLX63L,2023-02-04,07:18:02
DAL48,2023-02-04,07:18:02
SIA306,2023-02-04,07:18:02
EXS1401,2023-02-04,07:18:02
EXS66KE,2023-02-04,07:18:02
ACA864,2023-02-04,07:18:02
RYR1EN,2023-02-04,07:19:02
RYR6FL,2023-02-04,07:19:02
EIN23F,2023-02-04,07:19:02
BAW936,2023-02-04,07:20:02
BAW963H,2023-02-04,07:20:02
RYR7WR,2023-02-04,07:21:02
DLH3LY,2023-02-04,07:21:02
TOM50T,2023-02-04,07:21:02
RJA268,2023-02-04,07:22:02
MAU42,2023-02-04,07:23:02
BEL62E,2023-02-04,07:23:02
VTBRS,2023-02-04,07:23:02
RYR1WT,2023-02-04,07:23:02
HVN51,2023-02-04,07:23:02
UAL931,2023-02-04,07:23:02
TOM1ED,2023-02-04,07:24:02
SWR96TN,2023-02-04,07:24:02
RYR33AQ,2023-02-04,07:24:02
RYR5EJ,2023-02-04,07:24:02
TSC116,2023-02-04,07:25:02
BAW292W,2023-02-04,07:25:02
EZY42TJ,2023-02-04,07:25:02
BAW894,2023-02-04,07:26:02
DAL14,2023-02-04,07:26:02
RYR62SY,2023-02-04,07:27:02
ACA834,2023-02-04,07:27:02
RYR909,2023-02-04,07:28:02
ABR551,2023-02-04,07:28:02
TOM2YH,2023-02-04,07:28:02
EXS79GZ,2023-02-04,07:28:02
GTI8770,2023-02-04,07:29:02
EJU72UZ,2023-02-04,07:29:02
RRR4036,2023-02-04,07:29:02
EZY25YD,2023-02-04,07:29:02
UAL999,2023-02-04,07:29:02
NOZ1758,2023-02-04,07:30:02
EZY92PE,2023-02-04,07:30:02
OCN8N,2023-02-04,07:30:02
RYR52VV,2023-02-04,07:30:02
TOM9BX,2023-02-04,07:31:02
EZY35UF,2023-02-04,07:32:02
