flight,date,time
RYR605Q,2024-10-02,00:00:02
EXS42NU,2024-10-02,00:00:02
RYR96TR,2024-10-02,00:07:02
ADZ722,2024-10-02,00:09:02
RYR8ZG,2024-10-02,00:10:02
EZY32GA,2024-10-02,00:12:02
RYR59GY,2024-10-02,00:14:02
RYR44VA,2024-10-02,00:15:02
RUK820K,2024-10-02,00:17:02
RUK86YX,2024-10-02,00:20:02
EZY47UD,2024-10-02,00:25:02
WUK95NE,2024-10-02,00:34:02
RYR3DD,2024-10-02,00:45:02
BAW83,2024-10-02,00:45:02
AEH172,2024-10-02,00:49:02
EZY76PB,2024-10-02,00:49:02
EZY12VH,2024-10-02,00:51:02
RYR7700,2024-10-02,00:57:02
N415FT,2024-10-02,01:05:02
EZY91BU,2024-10-02,01:09:02
RUK587N,2024-10-02,01:14:02
RYR2XB,2024-10-02,01:18:02
EXS9LA,2024-10-02,01:23:02
EZY32ZE,2024-10-02,01:26:02
RYR9HD,2024-10-02,01:26:02
AXE8169,2024-10-02,01:29:02
EZY21FQ,2024-10-02,01:44:02
TOM405,2024-10-02,01:49:02
BCS2581,2024-10-02,01:51:02
EZY2914,2024-10-02,01:53:02
TOM639,2024-10-02,02:12:02
EXS89CK,2024-10-02,02:28:02
BOX193,2024-10-02,02:30:02
DLH417,2024-10-02,03:18:02
OCN1UC,2024-10-02,03:31:02
N473CW,2024-10-02,03:34:02
DLH401,2024-10-02,03:40:02
DLH409,2024-10-02,03:53:02
GEC8161,2024-10-02,03:55:02
AUA92,2024-10-02,04:08:02
UAL944,2024-10-02,04:13:02
ACA840,2024-10-02,04:19:02
DLH445,2024-10-02,04:48:02
BAW58L,2024-10-02,05:02:02
IMX359,2024-10-02,05:03:02
DLH479,2024-10-02,05:07:02
BAW9E,2024-10-02,05:12:02
DLH423,2024-10-02,05:12:02
BAW56,2024-10-02,05:12:02
AUA90,2024-10-02,05:14:02
FDX48,2024-10-02,05:16:02
BAW262,2024-10-02,05:18:02
QFA9,2024-10-02,05:18:02
CFG2415,2024-10-02,05:21:02
BAW64M,2024-10-02,05:25:03
UAL929,2024-10-02,05:26:02
UAL989,2024-10-02,05:27:02
FDX92,2024-10-02,05:27:02
DLH403,2024-10-02,05:31:02
CPA251,2024-10-02,05:33:02
AUA94,2024-10-02,05:43:02
AAL174,2024-10-02,05:45:02
VIR4C,2024-10-02,05:46:02
ACA886,2024-10-02,05:47:02
AAL100,2024-10-02,05:48:02
EZY51HA,2024-10-02,05:48:02
BAW216,2024-10-02,05:50:02
KLM268,2024-10-02,05:51:02
EFW5BP,2024-10-02,05:52:02
BEL52B,2024-10-02,05:52:02
BAW78,2024-10-02,05:56:02
BAW25GP,2024-10-02,05:56:02
CPA255,2024-10-02,05:56:02
BAW9NF,2024-10-02,05:58:02
N703LA,2024-10-02,05:59:02
DAL30,2024-10-02,06:03:02
ETH574,2024-10-02,06:05:02
ACA866,2024-10-02,06:05:02
JBU1620,2024-10-02,06:07:02
JAL41,2024-10-02,06:09:02
VIR46K,2024-10-02,06:10:02
BAW6W,2024-10-02,06:10:02
EZY31MW,2024-10-02,06:11:02
MAS2,2024-10-02,06:11:02
SIA322,2024-10-02,06:11:02
OCN51,2024-10-02,06:12:02
EZY12KM,2024-10-02,06:12:02
BCS3TW,2024-10-02,06:12:02
EZY14LE,2024-10-02,06:13:02
BAW142,2024-10-02,06:13:02
BAW40F,2024-10-02,06:13:02
EZY58VL,2024-10-02,06:14:02
BAW28,2024-10-02,06:15:02
RYR2413,2024-10-02,06:15:02
N180QS,2024-10-02,06:15:02
UAL110,2024-10-02,06:15:02
EZY71YM,2024-10-02,06:19:02
RYR518,2024-10-02,06:20:02
RYR64KW,2024-10-02,06:20:02
BAW32,2024-10-02,06:21:02
TRA76H,2024-10-02,06:21:02
ETH500,2024-10-02,06:21:02
BAW472M,2024-10-02,06:21:02
RYR16VN,2024-10-02,06:22:02
TOM18A,2024-10-02,06:23:02
BAW81V,2024-10-02,06:24:02
RYR62B,2024-10-02,06:24:02
ACA854,2024-10-02,06:24:02
TAP63V,2024-10-02,06:24:02
RYR87AR,2024-10-02,06:25:02
TRA28X,2024-10-02,06:26:02
BAW20R,2024-10-02,06:27:02
EXS26C,2024-10-02,06:27:02
ETH552,2024-10-02,06:28:02
EXS5BR,2024-10-02,06:28:02
BAW2CE,2024-10-02,06:29:02
QTR33P,2024-10-02,06:30:02
EZY27XD,2024-10-02,06:31:02
RYR2580,2024-10-02,06:31:02
DAL58,2024-10-02,06:31:02
RYR2405,2024-10-02,06:32:02
BAW5CA,2024-10-02,06:32:02
RYR48UL,2024-10-02,06:32:02
DAL238,2024-10-02,06:33:02
UAL918,2024-10-02,06:33:02
IBE31BB,2024-10-02,06:33:02
ACA832,2024-10-02,06:34:02
EXS23LB,2024-10-02,06:34:02
RYR9FH,2024-10-02,06:34:02
UAL901,2024-10-02,06:34:02
EWG3HX,2024-10-02,06:35:02
AAL736,2024-10-02,06:35:02
DLH419,2024-10-02,06:35:02
JBC708I,2024-10-02,06:36:02
RYR27RE,2024-10-02,06:37:02
BAW11J,2024-10-02,06:38:02
EZY17HW,2024-10-02,06:40:02
AIC161,2024-10-02,06:41:02
AFR15GB,2024-10-02,06:42:02
TRA8A,2024-10-02,06:42:02
BAW4EA,2024-10-02,06:42:02
AFR337G,2024-10-02,06:43:02
EZY2941,2024-10-02,06:43:02
AAL734P,2024-10-02,06:44:02
BAW901U,2024-10-02,06:44:02
RYR45TN,2024-10-02,06:44:02
BAW138,2024-10-02,06:45:02
EZY87QD,2024-10-02,06:45:02
RYR42GV,2024-10-02,06:46:02
AFR28SV,2024-10-02,06:47:02
EZY84NZ,2024-10-02,06:47:02
EXS79VB,2024-10-02,06:47:02
DHK709A,2024-10-02,06:49:02
AFR99CV,2024-10-02,06:49:02
EZY52EF,2024-10-02,06:49:02
AOJ96M,2024-10-02,06:49:02
RYR61GL,2024-10-02,06:49:02
QFA1,2024-10-02,06:49:02
BAW3VH,2024-10-02,06:50:02
RUK3JJ,2024-10-02,06:50:02
EXS1875,2024-10-02,06:51:02
AFR58NW,2024-10-02,06:51:02
BAW751,2024-10-02,06:52:03
UAL999,2024-10-02,06:52:03
RYR25RV,2024-10-02,06:53:02
TOM4CW,2024-10-02,06:53:02
DLH439,2024-10-02,06:53:02
BAW54,2024-10-02,06:54:02
EIN14Y,2024-10-02,06:54:02
DAL106,2024-10-02,06:54:02
AFR21JD,2024-10-02,06:55:02
AAL106,2024-10-02,06:55:02
TSC154,2024-10-02,06:55:02
BAW016,2024-10-02,06:55:02
RYR7XU,2024-10-02,06:55:02
RYR80VU,2024-10-02,06:56:02
OCN379,2024-10-02,06:56:02
AFR26UF,2024-10-02,06:57:02
UAL950,2024-10-02,06:57:02
DLH441,2024-10-02,06:57:02
EZY91QL,2024-10-02,06:57:02
TOM6YV,2024-10-02,06:58:02
BAW42Q,2024-10-02,06:58:02
SHT13C,2024-10-02,06:59:02
RYR2346,2024-10-02,06:59:02
EXS90JW,2024-10-02,06:59:02
UAL14,2024-10-02,06:59:02
SHT9V,2024-10-02,07:00:02
RYR3204,2024-10-02,07:01:03
DAL140,2024-10-02,07:01:03
TFL6LW,2024-10-02,07:02:02
GFA007,2024-10-02,07:02:02
VIR303,2024-10-02,07:03:02
GOTPL,2024-10-02,07:03:02
EXS98DM,2024-10-02,07:03:02
ETD89G,2024-10-02,07:04:02
KLM702,2024-10-02,07:04:02
EXS69SZ,2024-10-02,07:04:02
RYR2717,2024-10-02,07:04:02
RYR68BB,2024-10-02,07:05:02
BAW552F,2024-10-02,07:05:02
AAL86,2024-10-02,07:06:02
EZY14AV,2024-10-02,07:06:02
EZY34LP,2024-10-02,07:07:02
EXS64MZ,2024-10-02,07:07:02
RYR23KD,2024-10-02,07:07:02
ADZ1541,2024-10-02,07:07:02
EZY78JZ,2024-10-02,07:08:02
EXS9G,2024-10-02,07:08:02
BAW12,2024-10-02,07:08:02
KLM70M,2024-10-02,07:09:02
JAF162,2024-10-02,07:09:02
AFR48XT,2024-10-02,07:10:02
THT8,2024-10-02,07:10:02
SAS4679,2024-10-02,07:10:02
RYR49KN,2024-10-02,07:11:02
TOM34G,2024-10-02,07:12:02
TOM7KJ,2024-10-02,07:13:02
EIN45F,2024-10-02,07:13:02
EIN40G,2024-10-02,07:13:02
EZY36UM,2024-10-02,07:13:02
KLM95E,2024-10-02,07:13:02
BAW84W,2024-10-02,07:13:02
BAW246,2024-10-02,07:14:02
BAW963C,2024-10-02,07:16:02
EZY96UZ,2024-10-02,07:16:02
EWG6HY,2024-10-02,07:16:02
AAL730,2024-10-02,07:17:02
UAL182,2024-10-02,07:17:02
VIR92MC,2024-10-02,07:17:02
RYR1953,2024-10-02,07:17:02
EZY75UL,2024-10-02,07:17:02
TOM8LH,2024-10-02,07:18:02
BAW126,2024-10-02,07:18:02
BAW97DV,2024-10-02,07:19:02
RYR47XF,2024-10-02,07:20:02
DAL1,2024-10-02,07:20:02
UAL231,2024-10-02,07:20:02
DLH425,2024-10-02,07:21:02
EXS16PL,2024-10-02,07:21:02
DLH3VC,2024-10-02,07:22:02
SWR5YA,2024-10-02,07:22:02
SWR92E,2024-10-02,07:22:02
RYR4HG,2024-10-02,07:22:02
BAW18B,2024-10-02,07:23:02
RYR40SY,2024-10-02,07:24:02
EZY85FK,2024-10-02,07:24:02
EXS71KV,2024-10-02,07:24:02
BAW366U,2024-10-02,07:24:02
UAE7,2024-10-02,07:25:02
EZY35MH,2024-10-02,07:25:02
SAS802,2024-10-02,07:26:02
BAW564Y,2024-10-02,07:26:02
UAL987,2024-10-02,07:27:02
EXS17RS,2024-10-02,07:27:02
EJU62MX,2024-10-02,07:27:02
EXS78GK,2024-10-02,07:27:02
EXS48FW,2024-10-02,07:27:02
DAL14,2024-10-02,07:27:02
EZY27BM,2024-10-02,07:28:02
RYR2311,2024-10-02,07:28:02
TOM11K,2024-10-02,07:29:02
DAL220,2024-10-02,07:30:03
EZY14QT,2024-10-02,07:30:03
RYR6NP,2024-10-02,07:30:03
EXS583,2024-10-02,07:31:02
TOM3DC,2024-10-02,07:31:02
AFR1680,2024-10-02,07:32:02
UAL953,2024-10-02,07:33:02
RYR4YN,2024-10-02,07:33:02
N889MR,2024-10-02,07:33:02
BCS372,2024-10-02,07:34:02
RYR96SP,2024-10-02,07:34:02
SWR27Q,2024-10-02,07:34:02
EZY96RN,2024-10-02,07:34:02
BAW9WQ,2024-10-02,07:34:02
VLG6018,2024-10-02,07:35:02
NSZ5038,2024-10-02,07:36:02
THA910,2024-10-02,07:36:02
BAW248,2024-10-02,07:37:02
JBU2220,2024-10-02,07:37:02
BAW964H,2024-10-02,07:38:02
AFR89UJ,2024-10-02,07:39:02
EFW2BZ,2024-10-02,07:39:02
AFR069,2024-10-02,07:39:02
TFL16V,2024-10-02,07:39:02
BAW2DP,2024-10-02,07:40:02
EZY34BA,2024-10-02,07:40:02
EXS4BA,2024-10-02,07:41:02
AAL136,2024-10-02,07:41:02
UAL960,2024-10-02,07:41:02
TOM826,2024-10-02,07:41:02
RYR417N,2024-10-02,07:41:02
KLM31A,2024-10-02,07:41:02
QTR8158,2024-10-02,07:42:02
EZY91XM,2024-10-02,07:42:02
EZY73MQ,2024-10-02,07:43:02
DAL86,2024-10-02,07:43:02
VJH713,2024-10-02,07:44:02
EXS25H,2024-10-02,07:44:02
EIN1CM,2024-10-02,07:45:02
MMD400,2024-10-02,07:47:02
EIN52A,2024-10-02,07:47:02
SVA111,2024-10-02,07:47:02
TOM2VW,2024-10-02,07:48:02
BAW3TV,2024-10-02,07:48:02
AAL108,2024-10-02,07:48:02
BAW492U,2024-10-02,07:49:02
EZY98KH,2024-10-02,07:49:02
EZY47RF,2024-10-02,07:49:02
EZY65XA,2024-10-02,07:49:02
BAW7WN,2024-10-02,07:50:02
UAL907,2024-10-02,07:50:02
EXS33WE,2024-10-02,07:50:02
LOG51D,2024-10-02,07:51:02
BAW116,2024-10-02,07:52:02
EXS61PK,2024-10-02,07:52:02
EXS86YT,2024-10-02,07:52:02
EZY63XQ,2024-10-02,07:53:02
BAW51P,2024-10-02,07:53:02
DAL130,2024-10-02,07:53:02
RYR653J,2024-10-02,07:54:02
BAW2AM,2024-10-02,07:55:02
EIN63N,2024-10-02,07:55:02
NSZ5336,2024-10-02,07:55:02
UAL904,2024-10-02,07:55:02
SHT15A,2024-10-02,07:56:02
VIR10H,2024-10-02,07:56:02
EZY56JL,2024-10-02,07:57:02
BAW846W,2024-10-02,07:57:02
DAL16,2024-10-02,07:58:02
RYR1874,2024-10-02,07:58:02
SWR188L,2024-10-02,07:58:02
EZY81MC,2024-10-02,07:59:02
EIN151,2024-10-02,07:59:02
VIR104L,2024-10-02,07:59:02
EZY25WK,2024-10-02,08:00:02
EXS32VG,2024-10-02,08:00:02
EXS92SB,2024-10-02,08:01:02
EWG7WR,2024-10-02,08:01:02
SIA306,2024-10-02,08:02:02
DLH475,2024-10-02,08:02:02
BAW63GV,2024-10-02,08:02:02
EZY95QG,2024-10-02,08:02:02
RYR7MM,2024-10-02,08:03:02
NSZ5PF,2024-10-02,08:03:02
AJO660,2024-10-02,08:04:02
BAW811,2024-10-02,08:04:02
AAL38,2024-10-02,08:05:02
URO600,2024-10-02,08:06:02
BAW726P,2024-10-02,08:06:02
AUA45G,2024-10-02,08:06:02
EZY16WP,2024-10-02,08:07:02
BAW5B,2024-10-02,08:08:02
JCO25FM,2024-10-02,08:08:02
DLH413,2024-10-02,08:08:02
VIR164W,2024-10-02,08:08:02
DLH5PL,2024-10-02,08:09:02
BAW87PC,2024-10-02,08:10:02
RYR40WG,2024-10-02,08:11:02
SHT5P,2024-10-02,08:12:02
SHT14G,2024-10-02,08:12:02
GHDEW,2024-10-02,08:12:02
BAW709,2024-10-02,08:13:02
KLM22T,2024-10-02,08:14:02
SWR49M,2024-10-02,08:15:02
ACA856,2024-10-02,08:16:02
RYR4ZL,2024-10-02,08:16:02
BAW561L,2024-10-02,08:17:02
BAW604P,2024-10-02,08:17:02
EZY18WG,2024-10-02,08:19:02
UAL990,2024-10-02,08:19:02
BAW4MJ,2024-10-02,08:19:02
EZY32NP,2024-10-02,08:19:02
UAL883,2024-10-02,08:20:02
UAL972,2024-10-02,08:20:02
EXS81CG,2024-10-02,08:22:02
EXS81FL,2024-10-02,08:22:02
EZY19WY,2024-10-02,08:22:02
DAL78,2024-10-02,08:22:02
SIA25,2024-10-02,08:24:02
SHT9U,2024-10-02,08:24:02
TAP51PM,2024-10-02,08:24:02
EIN71K,2024-10-02,08:24:02
VIR165,2024-10-02,08:25:02
SHT19S,2024-10-02,08:25:02
EWG8V,2024-10-02,08:26:02
BAW947L,2024-10-02,08:27:02
JBC708J,2024-10-02,08:27:02
EVE712,2024-10-02,08:28:02
BAW341,2024-10-02,08:28:02
BAW4CB,2024-10-02,08:28:02
SHT3N,2024-10-02,08:29:02
RYR13TL,2024-10-02,08:29:02
EXS66UN,2024-10-02,08:30:02
VIR3N,2024-10-02,08:30:02
EXS24JK,2024-10-02,08:30:02
BAW8YP,2024-10-02,08:30:02
RYR43WA,2024-10-02,08:31:02
RYR63QD,2024-10-02,08:31:02
EWG7ST,2024-10-02,08:31:02
RYR10HY,2024-10-02,08:32:02
