flight,date,time
EZY42WU,2023-10-16,00:00:02
UPS221,2023-10-16,00:00:02
RYR7TM,2023-10-16,00:00:02
DHK538,2023-10-16,00:02:02
RYR7FG,2023-10-16,00:05:02
RYR47EQ,2023-10-16,00:11:02
MABJA,2023-10-16,00:14:02
RYR673U,2023-10-16,00:26:02
RYR3ZV,2023-10-16,00:28:02
WUK28FL,2023-10-16,00:30:02
RYR41DU,2023-10-16,00:31:02
EXS61AB,2023-10-16,00:36:02
RYR9GH,2023-10-16,00:36:02
RUK782C,2023-10-16,00:39:02
RYR17HA,2023-10-16,00:39:02
EXS9GL,2023-10-16,00:44:02
RCH3263,2023-10-16,00:48:02
EZY67KU,2023-10-16,00:49:02
VIR449,2023-10-16,00:51:02
BIX1521,2023-10-16,00:54:02
EXS76ER,2023-10-16,01:05:02
EZY72VE,2023-10-16,01:06:02
CTN9705,2023-10-16,01:10:02
EXS78LQ,2023-10-16,01:12:02
EZY65CL,2023-10-16,01:20:02
EZY79BC,2023-10-16,01:35:02
EXS2G,2023-10-16,01:39:02
EZY97LB,2023-10-16,01:52:02
RRR6885,2023-10-16,01:53:02
EZY34BP,2023-10-16,01:54:03
CHG1541,2023-10-16,02:09:02
TOM22B,2023-10-16,02:11:02
CMB518,2023-10-16,02:18:02
RYR58DE,2023-10-16,02:48:02
BOX399,2023-10-16,02:49:02
QTR58A,2023-10-16,03:15:02
DLH401,2023-10-16,03:18:02
DLH417,2023-10-16,03:20:02
ELY027,2023-10-16,03:35:02
ELY025,2023-10-16,03:59:02
ELY001,2023-10-16,04:02:02
DLH443,2023-10-16,04:05:02
TOM9KD,2023-10-16,04:05:02
ETH518,2023-10-16,04:07:02
ETH574,2023-10-16,04:11:03
ETH500,2023-10-16,04:20:02
TVF97CD,2023-10-16,04:23:02
UAL526,2023-10-16,04:32:02
ETH3518,2023-10-16,04:36:02
BCS3TW,2023-10-16,04:37:02
DLH445,2023-10-16,04:43:02
AUA90,2023-10-16,04:43:02
AFR6743,2023-10-16,04:48:02
GTI8078,2023-10-16,04:50:02
BAW56,2023-10-16,04:55:02
BAW74,2023-10-16,04:57:02
VIR450,2023-10-16,04:58:02
DLH423,2023-10-16,05:07:02
QFA9,2023-10-16,05:07:02
ACA832,2023-10-16,05:08:02
BAW58L,2023-10-16,05:12:02
AAL704,2023-10-16,05:13:02
AUA94,2023-10-16,05:14:02
CPA251,2023-10-16,05:15:02
BEL52B,2023-10-16,05:16:02
UAL918,2023-10-16,05:18:02
UAL950,2023-10-16,05:25:02
BAW262,2023-10-16,05:30:02
BAW124,2023-10-16,05:32:02
BAW16,2023-10-16,05:34:03
DLH403,2023-10-16,05:36:02
VIR4C,2023-10-16,05:38:02
JAF6GJ,2023-10-16,05:38:02
BAW64,2023-10-16,05:39:03
GTI8084,2023-10-16,05:40:02
AUA66,2023-10-16,05:41:02
BAW25GP,2023-10-16,05:43:02
UAL110,2023-10-16,05:44:02
DAL22,2023-10-16,05:46:02
DLH449,2023-10-16,05:46:02
DLH431,2023-10-16,05:47:02
BAW78,2023-10-16,05:47:02
AUA74,2023-10-16,05:47:02
MNB412,2023-10-16,05:47:02
BAW9E,2023-10-16,05:47:02
AAL50,2023-10-16,05:50:02
VIR6J,2023-10-16,05:51:02
BAW216,2023-10-16,05:51:02
BAW66V,2023-10-16,05:53:02
DAL30,2023-10-16,05:53:02
UAL52,2023-10-16,05:53:02
AAL174,2023-10-16,05:54:02
FDX48,2023-10-16,05:56:02
BAW11J,2023-10-16,05:57:02
VIR22Q,2023-10-16,05:59:02
JAL41,2023-10-16,06:00:02
JBU1620,2023-10-16,06:02:02
BAW40F,2023-10-16,06:03:02
BAW5CA,2023-10-16,06:05:02
UAL999,2023-10-16,06:05:02
EZY71VF,2023-10-16,06:06:02
ACA834,2023-10-16,06:07:02
ACA864,2023-10-16,06:07:02
DLH439,2023-10-16,06:07:02
DLH419,2023-10-16,06:08:02
CPA237,2023-10-16,06:09:02
DLH441,2023-10-16,06:09:02
DAL152,2023-10-16,06:11:02
QTR14T,2023-10-16,06:12:02
RYR44TR,2023-10-16,06:13:02
SVA107,2023-10-16,06:16:02
VIR46K,2023-10-16,06:16:02
BAW2CM,2023-10-16,06:18:02
DAL86,2023-10-16,06:19:02
BAW81V,2023-10-16,06:19:02
EXS64VJ,2023-10-16,06:20:02
EZY37TP,2023-10-16,06:20:02
BAW28,2023-10-16,06:21:02
DAL106,2023-10-16,06:21:02
MAS2,2023-10-16,06:21:02
TOM2XV,2023-10-16,06:22:02
EZY94FA,2023-10-16,06:23:02
UAL14,2023-10-16,06:23:02
ACA854,2023-10-16,06:24:02
TOM28X,2023-10-16,06:25:02
TOM6V,2023-10-16,06:26:02
CPA255,2023-10-16,06:27:02
EZY19RY,2023-10-16,06:27:02
AFR73KY,2023-10-16,06:28:02
UAL163,2023-10-16,06:28:02
KLM1058,2023-10-16,06:28:02
BAW6W,2023-10-16,06:29:02
EXS87EN,2023-10-16,06:29:02
EZY87KP,2023-10-16,06:30:02
EZY62PY,2023-10-16,06:30:02
BAW142,2023-10-16,06:30:02
EZY87KP,2023-10-16,06:30:02
BAW20R,2023-10-16,06:31:02
UAL901,2023-10-16,06:32:02
EXS97BM,2023-10-16,06:32:02
QTR62G,2023-10-16,06:32:02
DAL16,2023-10-16,06:33:02
EZY62QU,2023-10-16,06:34:02
TOM71H,2023-10-16,06:34:02
EXS34PX,2023-10-16,06:34:02
TOM7AN,2023-10-16,06:34:02
BAW106,2023-10-16,06:35:02
DAL58,2023-10-16,06:36:02
EXS73GE,2023-10-16,06:36:02
RYR6SD,2023-10-16,06:36:02
EZY52FP,2023-10-16,06:36:02
RYR473Z,2023-10-16,06:36:02
BEL2050,2023-10-16,06:36:02
ATV112H,2023-10-16,06:37:02
EZY42ZL,2023-10-16,06:38:02
BAW420,2023-10-16,06:38:02
AFR47GQ,2023-10-16,06:39:02
UAL929,2023-10-16,06:39:02
BAW4EA,2023-10-16,06:39:02
EZY69JA,2023-10-16,06:40:02
ETD89G,2023-10-16,06:42:02
RYR7GE,2023-10-16,06:42:02
KLM702,2023-10-16,06:42:02
EXS42K,2023-10-16,06:43:02
DAL140,2023-10-16,06:43:02
BAW12,2023-10-16,06:43:02
KLM1046,2023-10-16,06:43:02
TAP63V,2023-10-16,06:44:02
AAL730,2023-10-16,06:44:02
AAL106,2023-10-16,06:47:02
VIR303,2023-10-16,06:48:02
BAW901U,2023-10-16,06:49:02
BAW246,2023-10-16,06:50:02
