flight,date,time
DLH6TT,2023-10-20,00:07:02
EZY9008,2023-10-20,00:08:02
SVW92NC,2023-10-20,00:08:02
DHK427,2023-10-20,00:09:02
EZY35RE,2023-10-20,00:10:02
EXS82T,2023-10-20,00:11:02
KRF81,2023-10-20,00:11:02
RUK4XQ,2023-10-20,00:12:02
RYR8TE,2023-10-20,00:13:02
RUK2LB,2023-10-20,00:14:02
RYR4LT,2023-10-20,00:18:02
RYR76ZP,2023-10-20,00:20:02
TOM9BW,2023-10-20,00:21:02
CMB524,2023-10-20,00:27:02
RYR66HL,2023-10-20,00:31:02
RYR92NY,2023-10-20,00:42:02
EXS27H,2023-10-20,00:42:02
EZY18WB,2023-10-20,00:56:02
EXS78LQ,2023-10-20,00:58:02
EZY81KJ,2023-10-20,01:08:02
CMB119,2023-10-20,01:12:02
EXS67DU,2023-10-20,01:19:02
BCS453,2023-10-20,01:21:02
EZY73KT,2023-10-20,01:25:02
TOM24B,2023-10-20,01:28:02
ETD76T,2023-10-20,01:32:02
EZY65CL,2023-10-20,01:43:02
WZZ404,2023-10-20,01:44:02
EZY34BP,2023-10-20,02:05:02
EZY35HF,2023-10-20,02:08:02
BCS92L,2023-10-20,02:21:02
BCS426,2023-10-20,02:26:02
BCS942,2023-10-20,02:31:02
BOX193,2023-10-20,02:44:03
DLH417,2023-10-20,02:58:02
RYR43GP,2023-10-20,02:58:02
FDX5219,2023-10-20,03:09:02
RYR89XX,2023-10-20,03:10:02
BCS372,2023-10-20,03:15:02
DLH401,2023-10-20,03:17:02
TOM7PL,2023-10-20,03:18:03
DLH443,2023-10-20,03:27:02
ETH518,2023-10-20,03:39:02
FDX5202,2023-10-20,03:44:02
FDX5047,2023-10-20,03:45:02
FPO7SN,2023-10-20,03:51:02
MABGV,2023-10-20,03:53:02
ABV3FS,2023-10-20,03:56:02
ABR2DI,2023-10-20,04:06:02
CLX98F,2023-10-20,04:12:02
ETH500,2023-10-20,04:17:02
N252QS,2023-10-20,04:21:02
ACA840,2023-10-20,04:25:02
BCS62B,2023-10-20,04:30:02
ETH552,2023-10-20,04:35:02
AUA90,2023-10-20,04:44:02
ACA832,2023-10-20,04:49:02
BAW74,2023-10-20,04:56:02
BAW78,2023-10-20,04:57:02
DLH437,2023-10-20,04:59:02
AAL704,2023-10-20,05:00:02
DLH479,2023-10-20,05:03:02
TRA13B,2023-10-20,05:07:02
BAW58L,2023-10-20,05:11:02
UAL989,2023-10-20,05:11:02
DLH423,2023-10-20,05:12:02
FDX48,2023-10-20,05:17:02
OCN51,2023-10-20,05:19:02
AUA94,2023-10-20,05:19:02
ACA836,2023-10-20,05:20:02
UAL108,2023-10-20,05:20:02
UAL918,2023-10-20,05:20:02
UAL950,2023-10-20,05:22:02
UAL30,2023-10-20,05:23:02
DLH403,2023-10-20,05:30:02
DLH445,2023-10-20,05:30:02
VIR4C,2023-10-20,05:37:02
BAW9E,2023-10-20,05:40:02
TRA99L,2023-10-20,05:40:02
TRA76Y,2023-10-20,05:43:02
DLH419,2023-10-20,05:44:02
BEL52B,2023-10-20,05:46:02
BAW216,2023-10-20,05:48:02
DAL22,2023-10-20,05:49:02
VIR6J,2023-10-20,05:49:02
ACA844,2023-10-20,05:50:02
BAW40F,2023-10-20,05:51:02
ACA864,2023-10-20,05:53:02
EZY57BX,2023-10-20,05:53:02
ACA886,2023-10-20,05:53:02
JBU1620,2023-10-20,05:54:02
TAY4997,2023-10-20,05:57:02
AAL50,2023-10-20,05:59:02
