flight,date,time
RUK3034,2022-02-22,00:00:02
BCS92L,2022-02-22,00:09:02
RYR33UA,2022-02-22,00:13:02
RRR6399,2022-02-22,00:22:02
RYR2241,2022-02-22,00:25:02
BCS7117,2022-02-22,00:36:02
SVA020,2022-02-22,00:45:02
RRR4061,2022-02-22,01:16:02
BCS461,2022-02-22,01:34:02
ABX983,2022-02-22,01:52:02
BCS6TL,2022-02-22,02:25:02
BCS453,2022-02-22,02:38:02
ETH574,2022-02-22,02:39:03
BCS462,2022-02-22,02:54:03
ABB112,2022-02-22,02:57:02
N82EM,2022-02-22,03:02:02
IMX112,2022-02-22,03:04:02
GEC8221,2022-02-22,03:07:02
DHK460,2022-02-22,03:20:02
ETH500,2022-02-22,03:21:02
QTR8148,2022-02-22,03:24:02
NYX301,2022-02-22,03:26:02
KLM704,2022-02-22,03:33:02
MAA2510,2022-02-22,03:35:02
ETH552,2022-02-22,03:35:02
DLH401,2022-02-22,03:35:02
BCS76P,2022-02-22,03:39:02
BCS464,2022-02-22,03:41:02
BCS2886,2022-02-22,03:42:02
FDX5204,2022-02-22,03:49:02
UAL84,2022-02-22,03:50:02
SWR17KP,2022-02-22,03:51:02
NPT6NA,2022-02-22,03:55:02
TAY011,2022-02-22,03:57:02
TAY4109,2022-02-22,03:59:02
SWR87,2022-02-22,04:05:02
DGX802,2022-02-22,04:09:02
QTR8124,2022-02-22,04:16:02
N57SC,2022-02-22,04:20:02
UPS227,2022-02-22,04:30:02
BAW58L,2022-02-22,04:43:02
BAW74,2022-02-22,04:49:02
VJT993,2022-02-22,04:53:02
VDA5998,2022-02-22,04:53:02
BAW6W,2022-02-22,04:54:02
ACA844,2022-02-22,04:59:02
UAL106,2022-02-22,05:03:02
DLH463,2022-02-22,05:06:02
AAL198,2022-02-22,05:08:02
ABR441,2022-02-22,05:08:02
N823AM,2022-02-22,05:08:02
BAW254,2022-02-22,05:13:02
UAL989,2022-02-22,05:22:02
BAW78,2022-02-22,05:23:02
BAW40F,2022-02-22,05:28:02
ABX2270,2022-02-22,05:31:02
VDA5790,2022-02-22,05:36:02
BEL52B,2022-02-22,05:36:02
BAW5CA,2022-02-22,05:36:02
AAL20,2022-02-22,05:39:02
UAL40,2022-02-22,05:39:02
VIR132,2022-02-22,05:44:02
UAL999,2022-02-22,05:45:02
DAL262,2022-02-22,05:45:02
BAW45B,2022-02-22,05:49:02
SUBNP,2022-02-22,05:50:02
AAL108,2022-02-22,05:53:02
AAL100,2022-02-22,05:54:02
UPS218,2022-02-22,05:54:02
BAW20R,2022-02-22,05:55:02
SVW52AK,2022-02-22,05:57:02
VIR4C,2022-02-22,05:58:02
AAL92,2022-02-22,05:59:02
BAW66V,2022-02-22,05:59:02
DAL82,2022-02-22,05:59:02
ABD301,2022-02-22,06:00:03
BCS3TW,2022-02-22,06:03:02
THA910,2022-02-22,06:08:02
UAL918,2022-02-22,06:10:02
GFA007,2022-02-22,06:10:02
BAW124,2022-02-22,06:11:02
ETD89G,2022-02-22,06:13:03
TAP1363,2022-02-22,06:13:03
VLG847F,2022-02-22,06:13:03
BAW176A,2022-02-22,06:13:03
ACA864,2022-02-22,06:14:02
KLM1046,2022-02-22,06:17:02
N804AG,2022-02-22,06:17:02
VIR138M,2022-02-22,06:18:03
VIR118,2022-02-22,06:19:02
UAE9265,2022-02-22,06:20:02
MARDI,2022-02-22,06:21:02
AAL730,2022-02-22,06:22:02
AFR11EJ,2022-02-22,06:23:02
QTR011,2022-02-22,06:25:02
VIR166G,2022-02-22,06:26:02
ETH3517,2022-02-22,06:37:02
BAW158,2022-02-22,06:38:02
KLM1000,2022-02-22,06:38:02
AFR35NA,2022-02-22,06:39:02
DAL30,2022-02-22,06:40:02
RYR95Q,2022-02-22,06:42:03
AAL48,2022-02-22,06:42:03
EZY79BT,2022-02-22,06:43:02
DLH429,2022-02-22,06:43:02
BAW32N,2022-02-22,06:45:02
UAL14,2022-02-22,06:46:02
TOM19Y,2022-02-22,06:46:02
JBU43,2022-02-22,06:47:02
EIN84L,2022-02-22,06:47:02
EZY78QY,2022-02-22,06:47:02
DAL172,2022-02-22,06:48:02
DAL152,2022-02-22,06:48:02
AFR18MP,2022-02-22,06:48:02
RYR8AC,2022-02-22,06:49:02
RYR83VJ,2022-02-22,06:50:02
TSC110,2022-02-22,06:52:02
RYR648P,2022-02-22,06:52:02
SIA306,2022-02-22,06:53:02
UAL960,2022-02-22,06:54:02
SHT86L,2022-02-22,06:54:02
EFD6H,2022-02-22,06:54:02
DLH7MA,2022-02-22,06:56:03
EZY17AH,2022-02-22,06:58:02
AFR24XG,2022-02-22,06:58:02
DLH425,2022-02-22,07:00:02
AFR51SZ,2022-02-22,07:00:02
EZY519A,2022-02-22,07:01:02
AFR82CM,2022-02-22,07:01:02
BCS380,2022-02-22,07:01:02
CFE8720,2022-02-22,07:02:02
BAW116,2022-02-22,07:03:02
SIA25,2022-02-22,07:03:02
RYR3VK,2022-02-22,07:04:02
DLH6VM,2022-02-22,07:05:02
EZY41HN,2022-02-22,07:06:02
BAW489,2022-02-22,07:07:02
QTR97V,2022-02-22,07:07:02
ETH728,2022-02-22,07:08:02
BEL2104,2022-02-22,07:08:02
BAW388R,2022-02-22,07:09:02
TOM033,2022-02-22,07:09:02
RYR5993,2022-02-22,07:09:02
ACA856,2022-02-22,07:09:02
N59CF,2022-02-22,07:10:03
RYR3BT,2022-02-22,07:10:03
RYR3HV,2022-02-22,07:10:03
ABR551,2022-02-22,07:11:02
EZY98EC,2022-02-22,07:11:02
NJE840F,2022-02-22,07:12:02
EZY802,2022-02-22,07:12:02
EIN3GW,2022-02-22,07:13:02
UAL58,2022-02-22,07:14:02
KLM31A,2022-02-22,07:15:02
RYR2MN,2022-02-22,07:16:02
RYR4YH,2022-02-22,07:17:02
UAE3JF,2022-02-22,07:17:02
NJE531D,2022-02-22,07:17:02
RYR4LB,2022-02-22,07:17:02
OCN9,2022-02-22,07:17:02
BAW84W,2022-02-22,07:18:02
BAW54,2022-02-22,07:18:02
AAL50,2022-02-22,07:18:02
EZY56DR,2022-02-22,07:19:02
RYR517M,2022-02-22,07:19:02
WUK6001,2022-02-22,07:20:02
QTR52F,2022-02-22,07:20:02
ACA884,2022-02-22,07:22:02
CFE9TB,2022-02-22,07:22:02
RYR11T,2022-02-22,07:22:02
EZY61HC,2022-02-22,07:23:02
EIN23F,2022-02-22,07:24:02
SZS500,2022-02-22,07:25:02
RYR5MH,2022-02-22,07:25:02
UAL931,2022-02-22,07:26:02
NJE4RR,2022-02-22,07:27:02
RYR1EQ,2022-02-22,07:27:02
BAW17V,2022-02-22,07:28:02
EZY86WE,2022-02-22,07:28:02
UAL182,2022-02-22,07:28:02
EIN15D,2022-02-22,07:29:02
RYR103L,2022-02-22,07:29:02
RYR1NN,2022-02-22,07:29:02
EJU54ZK,2022-02-22,07:30:02
EZY71NC,2022-02-22,07:30:02
BAW68H,2022-02-22,07:31:02
DLH461,2022-02-22,07:31:02
DLH2VV,2022-02-22,07:32:02
VIR134E,2022-02-22,07:32:02
RYR4139,2022-02-22,07:32:02
CFE924,2022-02-22,07:33:02
DAL1,2022-02-22,07:33:02
BAW9606,2022-02-22,07:33:02
RYR4G,2022-02-22,07:33:02
EZY48WY,2022-02-22,07:33:02
EZY79ZG,2022-02-22,07:34:02
NJE602D,2022-02-22,07:34:02
EZY94PT,2022-02-22,07:35:02
BAW81V,2022-02-22,07:35:02
EIN40G,2022-02-22,07:35:02
VIR303,2022-02-22,07:36:02
LOG8ML,2022-02-22,07:36:02
EZY54NQ,2022-02-22,07:37:02
EZY61YP,2022-02-22,07:37:02
EIN52A,2022-02-22,07:38:02
NJE472G,2022-02-22,07:38:02
RYR4MZ,2022-02-22,07:38:02
EZY67XZ,2022-02-22,07:39:02
BAW172,2022-02-22,07:39:02
NJE898F,2022-02-22,07:40:02
BAW936,2022-02-22,07:40:02
BAW4AB,2022-02-22,07:40:02
EZY769L,2022-02-22,07:40:02
WUK9H,2022-02-22,07:41:02
AAL106,2022-02-22,07:42:02
EZY36FB,2022-02-22,07:42:02
BAW724,2022-02-22,07:42:02
ATG5530,2022-02-22,07:42:02
TWY542,2022-02-22,07:43:02
RYR6PP,2022-02-22,07:43:02
BAW478S,2022-02-22,07:44:02
VJT813,2022-02-22,07:46:02
EIN68X,2022-02-22,07:47:02
EZY46CD,2022-02-22,07:48:02
CCA579,2022-02-22,07:48:02
BAW246,2022-02-22,07:49:02
LGL42LC,2022-02-22,07:50:02
EZY104Q,2022-02-22,07:50:02
EZY709P,2022-02-22,07:50:02
BAW902N,2022-02-22,07:52:02
AAL86,2022-02-22,07:55:02
CFG2229,2022-02-22,07:56:02
ABR480,2022-02-22,07:56:02
BAW564Y,2022-02-22,07:57:02
EZY657H,2022-02-22,07:57:02
EZY495M,2022-02-22,07:57:02
IBE31MB,2022-02-22,07:58:02
DAL16,2022-02-22,07:58:02
CFG2119,2022-02-22,07:59:02
BAW2256,2022-02-22,08:00:02
BAW27CE,2022-02-22,08:00:02
QTR68H,2022-02-22,08:00:02
MDMBP,2022-02-22,08:00:02
SHT19S,2022-02-22,08:01:02
VIR355,2022-02-22,08:02:02
BAW811,2022-02-22,08:02:02
EZY35FQ,2022-02-22,08:02:02
RYR5579,2022-02-22,08:02:02
BAW61T,2022-02-22,08:03:02
SHT13C,2022-02-22,08:03:02
EZY17NR,2022-02-22,08:03:02
ULC91,2022-02-22,08:03:02
SHT2L,2022-02-22,08:04:02
TOM1DE,2022-02-22,08:04:02
BAW2DP,2022-02-22,08:05:02
SHT88J,2022-02-22,08:07:02
EIN151,2022-02-22,08:07:02
SWR9K,2022-02-22,08:07:02
EWG4W,2022-02-22,08:08:02
EIN432,2022-02-22,08:08:02
VPCNR,2022-02-22,08:10:02
QTR29B,2022-02-22,08:10:02
SHT12J,2022-02-22,08:11:02
EZY609U,2022-02-22,08:11:02
WZZ99TF,2022-02-22,08:12:02
VPCNR  I,2022-02-22,08:13:02
SHT3G,2022-02-22,08:13:02
BAW710,2022-02-22,08:13:02
RYR93PU,2022-02-22,08:13:02
TOM5PD,2022-02-22,08:14:02
BAW2770,2022-02-22,08:15:02
JCO5,2022-02-22,08:15:02
WZZ1091,2022-02-22,08:16:02
MPH6121,2022-02-22,08:17:02
AFR065,2022-02-22,08:17:02
RYR53LN,2022-02-22,08:18:02
VLG3TP,2022-02-22,08:18:02
BAW71MA,2022-02-22,08:18:02
EZY93BK,2022-02-22,08:18:02
VSB01,2022-02-22,08:18:02
RYR81RV,2022-02-22,08:18:02
SHT7S,2022-02-22,08:19:02
RYR1RC,2022-02-22,08:19:02
NJE978A,2022-02-22,08:19:02
EWG7WR,2022-02-22,08:19:02
BAW854,2022-02-22,08:20:02
EJU63QP,2022-02-22,08:21:02
KLM781,2022-02-22,08:21:02
TAP1351,2022-02-22,08:21:02
RYR3073,2022-02-22,08:21:02
KLM1007,2022-02-22,08:21:02
EIN154,2022-02-22,08:22:02
EZY89BR,2022-02-22,08:22:02
EZS89FC,2022-02-22,08:23:02
BAW59T,2022-02-22,08:23:02
DLH413,2022-02-22,08:23:02
ANE3101,2022-02-22,08:25:02
EZY56PB,2022-02-22,08:26:02
WZZ417,2022-02-22,08:26:02
JAF181,2022-02-22,08:26:02
DLH9TA,2022-02-22,08:26:02
EZY8274,2022-02-22,08:27:02
EXS27KG,2022-02-22,08:27:02
AFR083,2022-02-22,08:27:02
VIR188B,2022-02-22,08:28:02
CHH439,2022-02-22,08:29:02
WZZ27AJ,2022-02-22,08:30:02
RYR7PE,2022-02-22,08:30:02
AHO007M,2022-02-22,08:30:02
BAE41,2022-02-22,08:30:02
TSC122,2022-02-22,08:31:02
GBZIO,2022-02-22,08:31:02
GAC448L,2022-02-22,08:32:02
AEA37CJ,2022-02-22,08:32:02
EJU57ML,2022-02-22,08:33:02
DLH465,2022-02-22,08:33:02
TOM2CW,2022-02-22,08:34:02
BAW699W,2022-02-22,08:34:02
OHJFC,2022-02-22,08:35:02
BAW80G,2022-02-22,08:35:02
EIN9RE,2022-02-22,08:36:02
AXY463H,2022-02-22,08:36:02
VJT453,2022-02-22,08:36:02
EZY65CQ,2022-02-22,08:37:02
AWC791,2022-02-22,08:37:02
BAW561,2022-02-22,08:37:02
NJE5NH,2022-02-22,08:38:02
EIN71K,2022-02-22,08:39:03
ORT60P,2022-02-22,08:40:02
EZY94LC,2022-02-22,08:40:02
RYR1FX,2022-02-22,08:40:02
VIR92,2022-02-22,08:41:02
EZY62RA,2022-02-22,08:41:02
TOM258,2022-02-22,08:41:02
SAS43A,2022-02-22,08:41:02
BAW2712,2022-02-22,08:42:02
QTR47H,2022-02-22,08:44:02
IBE31WZ,2022-02-22,08:45:02
BE41T,2022-02-22,08:45:02
BAW853S,2022-02-22,08:45:02
SHT9B,2022-02-22,08:46:02
VIR10H,2022-02-22,08:46:02
EZY782R,2022-02-22,08:46:02
ETD12,2022-02-22,08:46:02
THY801,2022-02-22,08:46:02
BAW675,2022-02-22,08:46:02
SHT6G,2022-02-22,08:47:02
EIN23W,2022-02-22,08:47:02
BAW165,2022-02-22,08:48:02
WJA3,2022-02-22,08:48:02
AAL38,2022-02-22,08:49:02
KLM1002,2022-02-22,08:50:02
RRR2706,2022-02-22,08:51:02
MEGGA,2022-02-22,08:51:02
YRWNT,2022-02-22,08:51:02
CES7009,2022-02-22,08:51:02
JBU7,2022-02-22,08:52:02
BAW906N,2022-02-22,08:53:02
AAL728,2022-02-22,08:55:02
AFR36CG,2022-02-22,08:55:02
UAL46,2022-02-22,08:56:02
EJU63YG,2022-02-22,08:57:02
CLU5548,2022-02-22,08:57:02
EZY53UG,2022-02-22,08:57:02
SZS501,2022-02-22,08:57:02
EIN15M,2022-02-22,08:59:02
THY82M,2022-02-22,09:00:02
TOM932P,2022-02-22,09:00:02
CCA645,2022-02-22,09:00:02
WZZ87,2022-02-22,09:02:02
AIC152,2022-02-22,09:03:02
BAW947L,2022-02-22,09:03:02
KLM734,2022-02-22,09:03:02
N240LG,2022-02-22,09:03:02
RYR3XT,2022-02-22,09:04:02
CLU330,2022-02-22,09:04:02
TOM606,2022-02-22,09:04:02
RYR71FY,2022-02-22,09:05:02
EZY86XR,2022-02-22,09:07:02
WZZ320,2022-02-22,09:07:02
VJT749,2022-02-22,09:07:02
WZZ20JS,2022-02-22,09:07:02
RYR49TA,2022-02-22,09:07:02
DIENE,2022-02-22,09:08:02
BAW992G,2022-02-22,09:09:02
ACP2622,2022-02-22,09:09:02
RCH4577,2022-02-22,09:09:02
DAL248,2022-02-22,09:09:02
VIR3N,2022-02-22,09:10:02
MMIKE,2022-02-22,09:10:02
EZY8249,2022-02-22,09:11:02
LOG71Y,2022-02-22,09:12:02
EXS8CL,2022-02-22,09:13:02
MLM712,2022-02-22,09:14:02
AUA4ML,2022-02-22,09:14:02
WZZ1042,2022-02-22,09:14:02
HRN126,2022-02-22,09:14:02
EIN84T,2022-02-22,09:14:02
AFR44XZ,2022-02-22,09:15:02
BAW16H,2022-02-22,09:15:02
FIN3ML,2022-02-22,09:15:02
VTJOE,2022-02-22,09:16:02
VIR20V,2022-02-22,09:16:02
EJU9883,2022-02-22,09:17:02
BAW726P,2022-02-22,09:18:02
BAE42,2022-02-22,09:18:02
GLUBB,2022-02-22,09:19:02
BAW430,2022-02-22,09:21:02
BAW771C,2022-02-22,09:21:02
SHT88T,2022-02-22,09:22:02
QTR8181,2022-02-22,09:22:02
AFR6721,2022-02-22,09:22:02
BAW71F,2022-02-22,09:23:02
CLF593,2022-02-22,09:23:02
KLM749,2022-02-22,09:24:02
RYR5KD,2022-02-22,09:24:02
RYR3JJ,2022-02-22,09:25:02
BAW204,2022-02-22,09:25:02
SIA305,2022-02-22,09:26:02
TAP1338,2022-02-22,09:26:02
BCS6756,2022-02-22,09:26:02
UAL940,2022-02-22,09:27:02
SWR38W,2022-02-22,09:28:02
GWVIP,2022-02-22,09:28:02
