flight,date,time
TOM5EB,2024-07-19,00:00:02
EXS7YP,2024-07-19,00:01:02
EXS6TY,2024-07-19,00:03:02
RUK1NU,2024-07-19,00:03:02
RUK587N,2024-07-19,00:07:02
RYR4YW,2024-07-19,00:08:02
RUK282,2024-07-19,00:22:02
EZY82CF,2024-07-19,00:22:02
RYR662U,2024-07-19,00:25:02
BAW57K,2024-07-19,00:28:02
RRR4984,2024-07-19,00:29:02
RYR9HD,2024-07-19,00:30:02
EZY21RH,2024-07-19,00:30:02
RYR8ZG,2024-07-19,00:38:02
RYR44VA,2024-07-19,00:40:02
UKP037,2024-07-19,00:43:02
RYR8SZ,2024-07-19,00:45:02
RYR6NY,2024-07-19,00:46:02
WUK95NE,2024-07-19,00:55:02
EZY41ZR,2024-07-19,00:59:02
MPH7341,2024-07-19,01:01:03
EZY85PR,2024-07-19,01:02:02
RYR84HQ,2024-07-19,01:14:02
EZY78RW,2024-07-19,01:16:03
TOM695,2024-07-19,01:34:03
BCS2581,2024-07-19,01:52:03
TOM33A,2024-07-19,01:52:03
EZY76PB,2024-07-19,02:05:02
EXS1508,2024-07-19,02:07:03
EZY56CA,2024-07-19,02:17:02
TOM70X,2024-07-19,02:18:02
EZY32ZE,2024-07-19,02:21:02
EXS89CK,2024-07-19,02:31:02
EXS64RW,2024-07-19,02:37:02
UAL124,2024-07-19,02:57:02
DLH401,2024-07-19,03:06:03
ACA840,2024-07-19,03:15:02
CFG2039,2024-07-19,03:16:02
GTI8119,2024-07-19,03:28:03
ETH3518,2024-07-19,03:42:02
FPO7SN,2024-07-19,03:50:02
ACA904,2024-07-19,03:51:03
CFG2017,2024-07-19,03:58:02
ROJ010,2024-07-19,04:08:02
ICE48P,2024-07-19,04:10:02
AAL716,2024-07-19,04:13:02
FDX92,2024-07-19,04:19:02
KLM268,2024-07-19,04:24:02
ELY002,2024-07-19,04:45:02
FDX48,2024-07-19,04:46:02
ACA874,2024-07-19,04:46:02
UAL108,2024-07-19,04:51:02
AUA90,2024-07-19,04:54:02
AAL160,2024-07-19,04:57:02
UAL989,2024-07-19,05:13:03
UAL30,2024-07-19,05:17:02
AAL100,2024-07-19,05:19:02
ACA826,2024-07-19,05:22:02
DLH445,2024-07-19,05:25:02
CFG2415,2024-07-19,05:25:02
BEL52B,2024-07-19,05:28:02
ACA844,2024-07-19,05:32:02
DLH409,2024-07-19,05:46:02
BAW40F,2024-07-19,05:50:02
UPS218,2024-07-19,05:51:02
VIR4C,2024-07-19,05:52:02
ACA854,2024-07-19,05:53:02
UAL110,2024-07-19,05:54:02
UAL950,2024-07-19,05:55:02
DAL16,2024-07-19,05:57:02
AAL50,2024-07-19,06:02:02
RYR2756,2024-07-19,06:05:02
TSC154,2024-07-19,06:05:02
DLH441,2024-07-19,06:08:02
AFR137M,2024-07-19,06:08:02
BAW78,2024-07-19,06:08:02
EZY59JG,2024-07-19,06:10:02
AAL92,2024-07-19,06:11:02
BAW20R,2024-07-19,06:13:02
TFL6NL,2024-07-19,06:14:02
RYR7NW,2024-07-19,06:15:02
EJM107,2024-07-19,06:16:02
EXS23LB,2024-07-19,06:18:02
TAP63V,2024-07-19,06:19:02
EZY76NF,2024-07-19,06:19:02
EZY87QD,2024-07-19,06:20:02
DLH419,2024-07-19,06:21:02
RYR2413,2024-07-19,06:21:02
EXS17MT,2024-07-19,06:21:02
TOM7AH,2024-07-19,06:21:02
DAL58,2024-07-19,06:21:02
DAL10,2024-07-19,06:22:02
DLH479,2024-07-19,06:23:02
SWR81C,2024-07-19,06:24:02
DAL106,2024-07-19,06:24:02
VIR10H,2024-07-19,06:24:02
DAL140,2024-07-19,06:25:02
TOM4YB,2024-07-19,06:26:02
AAL106,2024-07-19,06:26:02
AFR375U,2024-07-19,06:26:02
AUA4M,2024-07-19,06:27:02
UAL918,2024-07-19,06:27:02
OCN734,2024-07-19,06:28:02
DLH469,2024-07-19,06:29:02
EZY58VL,2024-07-19,06:29:02
BAW472M,2024-07-19,06:29:02
WUK45Z,2024-07-19,06:30:02
BAW8NG,2024-07-19,06:30:02
AFR337G,2024-07-19,06:32:02
RYR7SV,2024-07-19,06:32:02
RYR62B,2024-07-19,06:32:02
TOM9FY,2024-07-19,06:32:02
BAW710R,2024-07-19,06:33:02
ETH552,2024-07-19,06:33:02
RYR62UM,2024-07-19,06:33:02
RYR2976,2024-07-19,06:34:02
DAL14,2024-07-19,06:34:02
EZY12KM,2024-07-19,06:35:02
AFR15GB,2024-07-19,06:35:02
RYR6CX,2024-07-19,06:36:02
RYR97Q,2024-07-19,06:36:02
RYR25RV,2024-07-19,06:36:02
RYR6NP,2024-07-19,06:36:02
EXS5BR,2024-07-19,06:37:02
BAW11J,2024-07-19,06:38:02
DLH9H,2024-07-19,06:39:02
UAL14,2024-07-19,06:40:03
EZY57QV,2024-07-19,06:41:02
BAW25GP,2024-07-19,06:42:02
SHT8P,2024-07-19,06:42:02
EXS65NA,2024-07-19,06:43:02
BAW2CE,2024-07-19,06:43:02
BAW72J,2024-07-19,06:43:02
RYR86NV,2024-07-19,06:44:02
EIN14Y,2024-07-19,06:45:02
BAW9NF,2024-07-19,06:46:02
TOM3MY,2024-07-19,06:47:02
IBE31BB,2024-07-19,06:47:02
RYR70GA,2024-07-19,06:48:02
DLH439,2024-07-19,06:48:02
BAW216,2024-07-19,06:49:02
MANDY,2024-07-19,06:50:02
ACA42,2024-07-19,06:51:02
EZY56MN,2024-07-19,06:51:02
JBU1620,2024-07-19,06:51:02
EZY14AV,2024-07-19,06:51:02
RYR81UX,2024-07-19,06:51:02
SHT2A,2024-07-19,06:52:02
TOM1PX,2024-07-19,06:52:02
TOM8YV,2024-07-19,06:52:02
EIN550,2024-07-19,06:53:03
QTR8597,2024-07-19,06:54:02
SAS51N,2024-07-19,06:54:02
TOM5YX,2024-07-19,06:55:02
RYR4HG,2024-07-19,06:55:02
RYR26YY,2024-07-19,06:55:02
SAS500,2024-07-19,06:56:02
AFR21JD,2024-07-19,06:56:02
UAL999,2024-07-19,06:57:02
SAS4679,2024-07-19,06:57:02
LOT286,2024-07-19,06:58:02
EZY48KE,2024-07-19,06:58:02
SCR762,2024-07-19,06:58:02
AZE13HS,2024-07-19,06:58:02
AAL730,2024-07-19,06:59:02
AFR26UF,2024-07-19,07:00:02
LGL4881,2024-07-19,07:00:02
EFW2BZ,2024-07-19,07:01:02
AAL20,2024-07-19,07:01:02
UAL182,2024-07-19,07:01:02
RYR2150,2024-07-19,07:02:02
EZY42ZX,2024-07-19,07:03:02
AAL736,2024-07-19,07:03:02
EXS24YT,2024-07-19,07:03:02
BAW81V,2024-07-19,07:06:02
UAL960,2024-07-19,07:07:02
ACA880,2024-07-19,07:07:02
KLM84V,2024-07-19,07:07:02
AAL70,2024-07-19,07:07:02
EZY806,2024-07-19,07:07:02
MOEPL,2024-07-19,07:08:02
RYR2311,2024-07-19,07:09:02
BAW246,2024-07-19,07:09:02
BAW176A,2024-07-19,07:09:02
DAL86,2024-07-19,07:11:02
RYR36SJ,2024-07-19,07:11:02
DLH7TP,2024-07-19,07:11:02
