flight,date,time
EZY47CG,2021-05-26,01:01:02
ABX957,2021-05-26,02:36:02
BCS923,2021-05-26,03:08:02
MOEPL,2021-05-26,03:14:02
BCS78G,2021-05-26,03:19:02
TAY1408,2021-05-26,03:21:02
MNB251,2021-05-26,03:22:02
DLH401,2021-05-26,03:26:02
UAE2682,2021-05-26,03:50:02
CMB372,2021-05-26,03:58:02
FDX5204,2021-05-26,04:04:02
DLH423,2021-05-26,04:45:02
AAL9723,2021-05-26,05:16:02
QTR8158,2021-05-26,05:17:02
UAL989,2021-05-26,05:20:02
GTI4712,2021-05-26,05:40:02
DLH471,2021-05-26,05:40:02
AAL100,2021-05-26,05:45:02
AAL86,2021-05-26,05:54:02
GVIOF,2021-05-26,06:00:02
REV726P,2021-05-26,06:02:02
UAL918,2021-05-26,06:13:02
UAL2798,2021-05-26,06:14:02
AAL50,2021-05-26,06:15:02
DLH419,2021-05-26,06:16:02
EZY23PD,2021-05-26,06:18:02
VIR598,2021-05-26,06:18:02
VIR4C,2021-05-26,06:30:02
ICV67W,2021-05-26,06:31:02
AFR88CE,2021-05-26,06:31:02
DLH2U,2021-05-26,06:34:03
DAL32,2021-05-26,06:35:02
UAL14,2021-05-26,06:38:02
BCS922,2021-05-26,06:45:02
DAL3456,2021-05-26,06:58:02
KLM1000,2021-05-26,07:02:02
LAGR234,2021-05-26,07:02:02
UAL907,2021-05-26,07:05:02
UAL2765,2021-05-26,07:07:02
UAL2803,2021-05-26,07:08:03
DLH481,2021-05-26,07:15:02
UAL952,2021-05-26,07:21:02
RYR37MP,2021-05-26,07:23:03
BAW2620,2021-05-26,07:24:02
RYR419M,2021-05-26,07:26:02
VCG1WD,2021-05-26,07:27:02
BAW564Y,2021-05-26,07:27:02
DAL1,2021-05-26,07:27:02
UAL58,2021-05-26,07:30:02
BAW226,2021-05-26,07:31:02
VIR526,2021-05-26,07:35:02
DLH441,2021-05-26,07:37:02
UAL931,2021-05-26,07:38:02
RYR94FR,2021-05-26,07:42:02
GTI8158,2021-05-26,07:44:02
BAW500,2021-05-26,07:50:02
EZY47UG,2021-05-26,08:00:02
EZY56RH,2021-05-26,08:06:02
N600HZ,2021-05-26,08:08:02
DLH457,2021-05-26,08:08:02
BAW80G,2021-05-26,08:12:02
NJE440L,2021-05-26,08:13:02
INI131,2021-05-26,08:15:02
BAW9155,2021-05-26,08:18:02
GTI8038,2021-05-26,08:18:02
NJE842D,2021-05-26,08:19:02
VSB01,2021-05-26,08:22:02
EIN154,2021-05-26,08:23:02
RYR4HU,2021-05-26,08:25:02
MLT905,2021-05-26,08:28:02
AAL38,2021-05-26,08:28:02
IBE31PL,2021-05-26,08:28:02
VKG1216,2021-05-26,08:35:02
QTR6HB,2021-05-26,08:41:02
BAW18A,2021-05-26,08:42:02
RYR8SV,2021-05-26,08:42:02
SHT6C,2021-05-26,08:44:02
BAW165,2021-05-26,08:45:03
SHT9V,2021-05-26,08:45:03
CMB398,2021-05-26,08:46:02
SWR38W,2021-05-26,08:47:02
SHT86L,2021-05-26,08:48:02
DLH515,2021-05-26,08:49:02
VCG2WD,2021-05-26,08:50:03
BAW63GV,2021-05-26,08:50:03
UAL71,2021-05-26,08:52:02
ETD12,2021-05-26,08:52:02
LOG552,2021-05-26,08:54:02
DAL20,2021-05-26,08:54:02
VIR166G,2021-05-26,08:54:02
SHT18LA,2021-05-26,08:55:02
AAL51,2021-05-26,08:58:02
T7LSS,2021-05-26,08:58:02
SHT2L,2021-05-26,09:00:02
