flight,date,time
RYR6WN,2024-09-07,00:00:03
RYR1315,2024-09-07,00:00:03
RYR201L,2024-09-07,00:00:03
CHG552,2024-09-07,00:04:02
EIN549,2024-09-07,00:05:02
WUK95NE,2024-09-07,00:06:02
RYR17UZ,2024-09-07,00:08:02
EZY35GT,2024-09-07,00:30:02
EXS1856,2024-09-07,00:35:03
RUK8169,2024-09-07,00:38:02
RYR30EX,2024-09-07,00:43:02
RYR100N,2024-09-07,00:45:02
TOM229,2024-09-07,00:49:02
EXS93PK,2024-09-07,00:51:02
RUK1JD,2024-09-07,00:53:03
EXS1498,2024-09-07,00:55:02
EXS72T,2024-09-07,00:58:02
EZY15WL,2024-09-07,00:59:02
EZY27UW,2024-09-07,01:02:02
DHK524,2024-09-07,01:13:02
EXS45D,2024-09-07,01:24:02
RYR1887,2024-09-07,01:36:02
EZY45FM,2024-09-07,01:41:02
RYR785H,2024-09-07,01:42:02
TOM9YK,2024-09-07,01:43:02
EXS79ET,2024-09-07,01:45:02
EZY91BU,2024-09-07,01:45:02
EZY86RX,2024-09-07,01:49:02
EZY35JZ,2024-09-07,02:04:02
EZY76EH,2024-09-07,02:04:02
EZY78RW,2024-09-07,02:14:02
EXS3KC,2024-09-07,02:16:03
TOM4BG,2024-09-07,02:17:02
EZY76PB,2024-09-07,02:32:02
EZY81XF,2024-09-07,02:44:02
TOM325,2024-09-07,03:08:02
BCS2214,2024-09-07,03:13:02
EZY41ZR,2024-09-07,03:28:02
THY183,2024-09-07,03:30:02
DLH417,2024-09-07,03:31:02
DLH409,2024-09-07,03:58:02
ITY629,2024-09-07,03:59:02
ICE48P,2024-09-07,04:17:03
TVF82XR,2024-09-07,04:33:02
BAW74,2024-09-07,04:44:02
OAE2570,2024-09-07,04:48:02
IMX359,2024-09-07,05:04:02
DAL9920,2024-09-07,05:13:02
LXJ652,2024-09-07,05:20:02
BAW9E,2024-09-07,05:20:02
TOM705,2024-09-07,05:25:02
BCS373,2024-09-07,05:27:02
UAL108,2024-09-07,05:34:02
UAL915,2024-09-07,05:35:02
BEL52B,2024-09-07,05:38:02
VIR4C,2024-09-07,05:38:02
AFR355,2024-09-07,05:39:02
BTI2GA,2024-09-07,05:40:02
UAL83,2024-09-07,05:41:02
TRA5953,2024-09-07,05:43:02
BAW78,2024-09-07,05:48:02
UAL974,2024-09-07,05:48:02
DAL16,2024-09-07,05:48:02
DAL152,2024-09-07,05:50:02
ETH574,2024-09-07,05:55:02
UAL999,2024-09-07,05:59:02
BAW25GP,2024-09-07,06:00:02
