flight,date,time
LVHQR,2021-03-23,01:58:02
ETH574,2021-03-23,02:52:02
RRR2173,2021-03-23,03:25:02
ETH500,2021-03-23,03:29:02
ETH552,2021-03-23,03:38:02
FDX5202,2021-03-23,03:41:02
UAL950,2021-03-23,04:46:02
BAW78,2021-03-23,04:49:02
IMX359,2021-03-23,05:10:02
ACA7204,2021-03-23,05:13:02
KLM730,2021-03-23,05:26:02
UAL960,2021-03-23,05:38:02
UPS218,2021-03-23,05:48:02
DLH419,2021-03-23,06:03:02
DAL262,2021-03-23,06:03:02
UAL14,2021-03-23,06:03:02
UAL918,2021-03-23,06:07:02
ETH3507,2021-03-23,06:08:02
KLM704,2021-03-23,06:10:02
RRR2330,2021-03-23,06:32:02
AAL100,2021-03-23,06:33:02
UAL931,2021-03-23,06:36:02
BAF87,2021-03-23,06:38:02
SAS51M,2021-03-23,06:40:02
BAW294,2021-03-23,06:41:02
UAL2798,2021-03-23,06:42:02
AFR10SY,2021-03-23,06:47:02
KLM1000,2021-03-23,06:52:02
LXA26B,2021-03-23,06:55:02
UAL2766,2021-03-23,06:56:02
ABD702,2021-03-23,06:59:02
DAL1,2021-03-23,07:01:02
SVW42LX,2021-03-23,07:10:02
AFR6721,2021-03-23,07:16:02
GTI8526,2021-03-23,07:17:02
EZY2291,2021-03-23,07:17:02
RRR6807,2021-03-23,07:19:02
UAL90,2021-03-23,07:20:02
QTR8148,2021-03-23,07:24:02
BAW226,2021-03-23,07:27:02
AFR12JA,2021-03-23,07:33:02
UKP381,2021-03-23,07:33:02
ACA7200,2021-03-23,07:42:02
QTR5YK,2021-03-23,07:43:02
KRF45,2021-03-23,07:44:02
MLT625,2021-03-23,07:45:02
NJE912Y,2021-03-23,07:50:02
VIR606N,2021-03-23,07:51:02
ETD12,2021-03-23,07:57:02
BCS201,2021-03-23,07:57:02
DAL30,2021-03-23,08:04:02
ACA848,2021-03-23,08:07:02
QTR7GU,2021-03-23,08:08:02
BAW66,2021-03-23,08:17:02
EIN9RV,2021-03-23,08:24:02
BAW165F,2021-03-23,08:26:02
MCHEM,2021-03-23,08:27:02
SAS502,2021-03-23,08:30:02
UAL928,2021-03-23,08:35:02
WZZ883,2021-03-23,08:40:02
RSB1032,2021-03-23,08:41:02
IBE31BY,2021-03-23,08:42:02
AFR5395,2021-03-23,08:44:02
BAW14K,2021-03-23,08:44:02
AAL9731,2021-03-23,08:46:02
BAW9112,2021-03-23,08:47:01
BAW918,2021-03-23,08:48:02
AFR065,2021-03-23,09:00:02
VPBGM,2021-03-23,09:04:02
DLH515,2021-03-23,09:10:02
AI162,2021-03-23,09:11:02
UAL15,2021-03-23,09:14:02
BCS6756,2021-03-23,09:14:02
HBJGE,2021-03-23,09:14:02
LOG552,2021-03-23,09:16:02
VIR688,2021-03-23,09:18:02
RRR803,2021-03-23,09:19:02
BAW9272,2021-03-23,09:23:02
BAW98,2021-03-23,09:24:02
LOG678,2021-03-23,09:26:02
MPH6121,2021-03-23,09:27:02
NAF78,2021-03-23,09:31:02
KLM749,2021-03-23,09:33:02
BAW296,2021-03-23,09:35:02
UAL973,2021-03-23,09:35:02
SHT3V,2021-03-23,09:42:02
CLX47Q,2021-03-23,09:44:02
SYG2,2021-03-23,09:45:02
DLH543,2021-03-23,09:47:02
VJT741,2021-03-23,09:50:02
CCA568,2021-03-23,09:50:02
BAW284,2021-03-23,09:51:02
KLM706,2021-03-23,09:52:02
PDG62,2021-03-23,09:55:02
AAL731,2021-03-23,10:00:02
DAL2,2021-03-23,10:02:02
EIN93C,2021-03-23,10:06:02
CNRBS,2021-03-23,10:07:02
EIN15N,2021-03-23,10:10:02
BAW139,2021-03-23,10:11:02
SHT9U,2021-03-23,10:12:02
ETD902,2021-03-23,10:14:02
UAL988,2021-03-23,10:17:02
BAW34N,2021-03-23,10:17:02
KLM1008,2021-03-23,10:17:02
UAL951,2021-03-23,10:19:02
AAL9821,2021-03-23,10:21:02
SHT18LA,2021-03-23,10:26:02
ACA7237,2021-03-23,10:27:02
FIN7KL,2021-03-23,10:28:02
FDX25,2021-03-23,10:29:02
SHT86U,2021-03-23,10:31:02
CCA576,2021-03-23,10:33:02
NJE879L,2021-03-23,10:34:02
VIR514,2021-03-23,10:35:02
OOPCN,2021-03-23,10:42:02
GBZIO,2021-03-23,10:47:02
VIR131,2021-03-23,10:51:02
SIA7973,2021-03-23,11:01:02
UAL919,2021-03-23,11:02:02
N711LS,2021-03-23,11:08:02
IBE31TW,2021-03-23,11:11:02
SIA317,2021-03-23,11:13:02
VJT850,2021-03-23,11:17:02
BEL2094,2021-03-23,11:18:03
SHT2V,2021-03-23,11:18:03
AAL9732,2021-03-23,11:19:02
VIR636,2021-03-23,11:21:02
MEDVAC78,2021-03-23,11:24:02
BAW285,2021-03-23,11:28:02
DAL33,2021-03-23,11:30:02
RVR6RX,2021-03-23,11:33:02
CFG198,2021-03-23,11:41:02
GRBHF,2021-03-23,11:42:02
BAW173,2021-03-23,11:44:02
CCA580,2021-03-23,11:47:02
BAW75,2021-03-23,11:55:02
VIR3N,2021-03-23,11:56:02
N23KY,2021-03-23,11:56:02
VCG2EG,2021-03-23,11:56:02
AFR18GD,2021-03-23,11:57:02
