flight,date,time
RYR69SZ,2024-12-28,00:02:02
RYR1XC,2024-12-28,00:02:02
EZY47HU,2024-12-28,00:04:02
RYR7J,2024-12-28,00:05:02
EIN725,2024-12-28,00:06:02
RYR2JJ,2024-12-28,00:08:02
EXS92R,2024-12-28,00:13:02
RYR19NR,2024-12-28,00:20:02
RYR18FH,2024-12-28,00:20:02
RYR23NH,2024-12-28,00:27:02
RYR1GM,2024-12-28,00:34:02
RYR2EL,2024-12-28,00:37:02
RYR8216,2024-12-28,00:38:02
EXS41JP,2024-12-28,00:52:03
EXS95H,2024-12-28,01:04:03
UPS214,2024-12-28,01:09:02
RUK7871,2024-12-28,01:27:03
EZY42CG,2024-12-28,01:28:02
RYR6CA,2024-12-28,01:33:02
BCS465,2024-12-28,01:51:02
UPS217,2024-12-28,02:16:02
RYR11FD,2024-12-28,02:44:02
UPS208,2024-12-28,03:16:02
BCS19U,2024-12-28,03:18:02
RYR66GR,2024-12-28,03:19:02
ITY609,2024-12-28,03:48:02
AFR345P,2024-12-28,03:51:02
KLM251,2024-12-28,03:52:02
AFR1X,2024-12-28,03:54:03
BTI99F,2024-12-28,04:02:02
SWR87F,2024-12-28,04:07:02
AFR279,2024-12-28,04:08:02
BAW58L,2024-12-28,04:23:02
UAL30,2024-12-28,04:24:02
AFR327,2024-12-28,04:36:02
SWR17K,2024-12-28,04:39:02
DAL82,2024-12-28,04:41:02
ACA874,2024-12-28,04:49:02
AFR3G,2024-12-28,04:53:02
UAL108,2024-12-28,05:12:02
BAW25GP,2024-12-28,05:14:02
UAL915,2024-12-28,05:17:02
N888XM,2024-12-28,05:21:02
WFL8436,2024-12-28,05:24:02
JBU1620,2024-12-28,05:24:02
BAW2CE,2024-12-28,05:34:02
DAL80,2024-12-28,05:34:02
DLH419,2024-12-28,05:42:02
AFR333M,2024-12-28,05:43:02
BAW78,2024-12-28,05:43:02
BAW250,2024-12-28,05:46:02
TSC116,2024-12-28,05:51:02
BEL52B,2024-12-28,05:57:02
UAL950,2024-12-28,05:59:02
LCO3606,2024-12-28,06:00:02
