flight,date,time
TRA64V,2022-08-21,00:00:02
RYR9GE,2022-08-21,00:01:02
FPY39B,2022-08-21,00:03:03
WZZ81HX,2022-08-21,00:04:02
RYR29YA,2022-08-21,00:04:02
TRA6184,2022-08-21,00:07:02
EZY96LY,2022-08-21,00:07:02
THY4,2022-08-21,00:07:02
RYR92BR,2022-08-21,00:08:02
UAE232,2022-08-21,00:12:02
TOM61T,2022-08-21,00:12:02
EZY91DR,2022-08-21,00:13:02
TOM12N,2022-08-21,00:14:02
EXS81JC,2022-08-21,00:15:02
RYR57ER,2022-08-21,00:18:02
RYR559W,2022-08-21,00:22:02
RYR93CD,2022-08-21,00:23:02
TOM1MA,2022-08-21,00:29:02
RJA266,2022-08-21,00:31:02
EZY97EZ,2022-08-21,00:32:02
TOM2HC,2022-08-21,00:35:02
EXS96PX,2022-08-21,00:36:02
EZY63TQ,2022-08-21,00:38:02
RYR7573,2022-08-21,00:39:02
TOM76M,2022-08-21,00:40:02
EZY96MQ,2022-08-21,00:40:02
WZZ9,2022-08-21,00:40:02
TOM5KY,2022-08-21,00:43:02
TOM85L,2022-08-21,00:44:02
EIN799,2022-08-21,00:46:02
RYR28FN,2022-08-21,00:50:02
EIN44Y,2022-08-21,00:53:02
EIN45C,2022-08-21,00:53:02
EZY73KC,2022-08-21,00:55:02
EZY6270,2022-08-21,00:58:02
TOM825,2022-08-21,01:05:03
WUK2972,2022-08-21,01:06:02
EZY86YT,2022-08-21,01:09:02
FDX5213,2022-08-21,01:11:02
RYR1381,2022-08-21,01:16:02
RYR1XL,2022-08-21,01:18:02
WZZ8266,2022-08-21,01:23:02
RYR6QM,2022-08-21,01:24:02
WZZ5442,2022-08-21,01:25:02
EXS94RD,2022-08-21,01:27:02
BAW15,2022-08-21,01:28:02
UAE242,2022-08-21,01:30:02
TOM83M,2022-08-21,01:30:02
RYR9252,2022-08-21,01:41:02
EZY6278,2022-08-21,01:47:02
EXS74X,2022-08-21,01:48:02
UPS225,2022-08-21,01:52:02
EZY21VV,2022-08-21,01:54:03
EZY54AL,2022-08-21,01:59:02
BOX393,2022-08-21,02:01:02
EXS85GN,2022-08-21,02:01:02
EZY72WM,2022-08-21,02:01:02
FDX5021,2022-08-21,02:07:02
TOM85E,2022-08-21,02:07:02
EXS47U,2022-08-21,02:10:02
EXS12PY,2022-08-21,02:17:02
EXS36BG,2022-08-21,02:19:02
RYR239R,2022-08-21,02:22:02
AXY545F,2022-08-21,02:26:02
EZY13CX,2022-08-21,02:57:02
TOM857,2022-08-21,03:01:02
DLH401,2022-08-21,03:03:03
GTI4705,2022-08-21,03:25:02
EZY93TB,2022-08-21,03:25:02
EZY48QK,2022-08-21,03:31:02
CJT1893,2022-08-21,03:38:02
DLH443,2022-08-21,03:43:02
EXS74B,2022-08-21,03:44:02
TOM4LJ,2022-08-21,03:54:02
GTR2564,2022-08-21,04:03:02
AUA90,2022-08-21,04:16:02
AAL716,2022-08-21,04:18:02
OCN7,2022-08-21,04:28:02
UAL30,2022-08-21,04:30:02
OCN61,2022-08-21,04:32:02
JAF252,2022-08-21,04:38:02
AAL44,2022-08-21,04:40:02
DLH421,2022-08-21,04:49:02
ABR441,2022-08-21,04:51:02
DLH411,2022-08-21,04:57:02
JAF162,2022-08-21,05:03:02
DLH403,2022-08-21,05:04:02
DLH445,2022-08-21,05:11:02
UAL989,2022-08-21,05:11:02
DAL198,2022-08-21,05:12:02
UAL3,2022-08-21,05:13:02
UAL918,2022-08-21,05:19:02
ACA832,2022-08-21,05:23:02
DLH463,2022-08-21,05:24:02
N899NC,2022-08-21,05:25:02
ACA80,2022-08-21,05:26:02
UAL950,2022-08-21,05:27:02
BAW122,2022-08-21,05:32:02
CLX56L,2022-08-21,05:34:02
BEL52B,2022-08-21,05:36:02
BAW40F,2022-08-21,05:36:02
AUA94,2022-08-21,05:37:02
BAW6W,2022-08-21,05:38:02
AUA66,2022-08-21,05:40:02
AAL108,2022-08-21,05:41:02
AAL100,2022-08-21,05:48:02
DAL22,2022-08-21,05:48:02
BEL516,2022-08-21,05:51:02
TRA8N,2022-08-21,05:52:02
BAW32,2022-08-21,05:55:02
AFR379,2022-08-21,05:56:02
BAW106,2022-08-21,05:57:02
VIR4C,2022-08-21,05:58:02
JAL41,2022-08-21,05:59:02
DLH441,2022-08-21,05:59:02
AAL110,2022-08-21,05:59:02
