flight,date,time
N336EB,2022-08-08,00:01:02
TOM22B,2022-08-08,00:06:02
UKP013,2022-08-08,00:13:02
RYR7VN,2022-08-08,00:20:02
RYR6QM,2022-08-08,00:21:02
EZY2086,2022-08-08,00:26:03
RYR82UG,2022-08-08,00:27:02
RYR98HJ,2022-08-08,00:27:02
NCR827,2022-08-08,00:32:02
TOM9KH,2022-08-08,00:39:02
EZY61BT,2022-08-08,00:40:02
ELY028,2022-08-08,00:45:02
EXS74X,2022-08-08,00:48:02
EXS94RD,2022-08-08,00:56:02
TAY011,2022-08-08,01:05:02
THY4,2022-08-08,01:06:02
EZY6062,2022-08-08,01:11:02
EZY6304,2022-08-08,01:15:02
EXS24F,2022-08-08,01:16:02
EZY37QT,2022-08-08,01:17:02
RYR18UD,2022-08-08,01:19:02
EIN4GJ,2022-08-08,01:19:02
TOM75X,2022-08-08,01:30:02
EZY93TB,2022-08-08,01:31:02
TOM93C,2022-08-08,01:37:02
HLE60,2022-08-08,01:37:02
UPS208,2022-08-08,01:39:02
EZY2456,2022-08-08,01:41:02
TOM20N,2022-08-08,01:41:02
TOM9PN,2022-08-08,01:43:02
TOM1DM,2022-08-08,01:44:02
EXS14Q,2022-08-08,01:44:02
EXS34R,2022-08-08,01:45:02
EZY48QK,2022-08-08,01:48:02
EZY54AL,2022-08-08,01:54:02
ICL972,2022-08-08,01:55:02
TOM787,2022-08-08,02:02:02
TOM6GK,2022-08-08,02:04:02
EXS3M,2022-08-08,02:06:02
QTR21L,2022-08-08,02:09:02
EXS12PY,2022-08-08,02:15:02
TOM4DJ,2022-08-08,02:20:02
EXS36BG,2022-08-08,02:21:02
WUK10BK,2022-08-08,02:35:02
RYR932T,2022-08-08,02:37:02
ETH3518,2022-08-08,02:47:02
ABD368,2022-08-08,03:01:02
THY183,2022-08-08,03:03:02
DLH401,2022-08-08,03:31:02
ETH574,2022-08-08,03:37:02
SWR7C,2022-08-08,03:46:02
ACA80,2022-08-08,03:48:02
ETH500,2022-08-08,03:52:02
SWR87,2022-08-08,03:53:02
SWR55M,2022-08-08,03:55:02
DHK504,2022-08-08,04:00:02
AFR333,2022-08-08,04:03:02
UPS239,2022-08-08,04:06:02
UAL83,2022-08-08,04:07:02
AAL758,2022-08-08,04:13:02
KAC118,2022-08-08,04:13:02
TVF89HR,2022-08-08,04:22:02
CFG2017,2022-08-08,04:23:02
ABD623,2022-08-08,04:29:02
TOM9KD,2022-08-08,04:32:02
AFR6725,2022-08-08,04:32:02
ACA840,2022-08-08,04:32:02
DAL82,2022-08-08,04:35:02
VIR450,2022-08-08,04:40:02
THY38G,2022-08-08,04:41:03
DLH421,2022-08-08,04:43:02
ABR441,2022-08-08,04:43:02
DLH437,2022-08-08,04:44:02
AAL44,2022-08-08,04:46:02
UAL30,2022-08-08,04:56:03
AAL716,2022-08-08,04:56:03
BAW16,2022-08-08,04:59:02
TRA6753,2022-08-08,05:01:02
BCS3TW,2022-08-08,05:03:02
ETH3806,2022-08-08,05:04:02
ABB118,2022-08-08,05:09:02
CLX43X,2022-08-08,05:09:02
BAW56,2022-08-08,05:09:02
BAW106,2022-08-08,05:11:02
DLH427,2022-08-08,05:14:02
TOM615P,2022-08-08,05:14:02
